u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.2,4,linear,0.1,0.6920943134535368,0.6289592760180995
64,tanh,0.2,4,linear,0.05,0.6601941747572816,0.6380090497737556
64,tanh,0.2,4,linear,0.0,0.7018030513176144,0.6244343891402715
64,tanh,0.2,4,tanh,0.1,0.6615811373092927,0.6380090497737556
64,tanh,0.2,4,tanh,0.05,0.6532593619972261,0.6606334841628959
64,tanh,0.2,4,tanh,0.0,0.6560332871012483,0.6606334841628959
64,tanh,0.2,4,sigmoid,0.1,0.0,1.0
64,tanh,0.2,4,sigmoid,0.05,0.6449375866851595,0.6561085972850679
64,tanh,0.2,4,sigmoid,0.0,0.0,1.0
64,tanh,0.1,16,relu,0.1,0.4882108183079057,0.7013574660633484
64,tanh,0.1,16,relu,0.05,0.5339805825242718,0.6561085972850679
64,tanh,0.1,16,relu,0.0,0.6255201109570042,0.665158371040724
64,tanh,0.1,16,linear,0.1,0.6699029126213593,0.6334841628959276
64,tanh,0.1,16,linear,0.05,0.6699029126213593,0.6606334841628959
64,tanh,0.1,16,linear,0.0,0.6671289875173371,0.6380090497737556
64,tanh,0.1,16,tanh,0.1,0.6490984743411928,0.6515837104072398
64,tanh,0.1,16,tanh,0.05,0.6435506241331485,0.6425339366515838
64,tanh,0.1,16,tanh,0.0,0.6601941747572816,0.6561085972850679
64,tanh,0.1,16,sigmoid,0.1,0.5839112343966713,0.7013574660633484
64,tanh,0.1,16,sigmoid,0.05,0.46740638002773927,0.6787330316742082
64,tanh,0.1,16,sigmoid,0.0,0.31761442441054094,0.9049773755656109
