outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component
perpetration,PC24,24,AUTOEFIC.MEAN,-0.004294244649054205,0.004294244649054205,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,MORAL.MEAN,-0.003168293161513661,0.003168293161513661,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,MORAL.VAR,-0.002448726915328487,0.002448726915328487,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,AUTOEFIC.VAR,-0.0022123542000023716,0.0022123542000023716,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,IMPULS.MEDIAN,0.0018131321389532203,0.0018131321389532203,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC25,25,IMPULS.MEAN,0.044122012628078196,0.044122012628078196,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,IMPULS.MEDIAN,-0.026563578196260065,0.026563578196260065,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,IMPULS.VAR,-0.0035491848818960136,0.0035491848818960136,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,APOYO.MEAN,0.0017483682811049914,0.0017483682811049914,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,AUTOEFIC.MEAN,0.0011653591486823066,0.0011653591486823066,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,APOYO.VAR,0.0009182239342328981,0.0009182239342328981,0.0010591994152073234,0.10591994152073234,99.99999999999966
perpetration,PC25,25,AUTOEFIC.VAR,0.0007740595938747728,0.0007740595938747728,0.0010591994152073234,0.10591994152073234,99.99999999999966
