outcome,model_name,predictor,predictor_domain,features,repeat,random_state,n_test,threshold,baseline_balanced_accuracy,permuted_balanced_accuracy,delta_balanced_accuracy,delta_balanced_accuracy_pp,baseline_roc_auc,permuted_roc_auc,delta_roc_auc,delta_roc_auc_pp,baseline_pr_auc_average_precision,permuted_pr_auc_average_precision,delta_pr_auc_average_precision,delta_pr_auc_average_precision_pp,baseline_recall_sensitivity,permuted_recall_sensitivity,delta_recall_sensitivity,delta_recall_sensitivity_pp,baseline_specificity,permuted_specificity,delta_specificity,delta_specificity_pp,baseline_precision_ppv,permuted_precision_ppv,delta_precision_ppv,delta_precision_ppv_pp,baseline_npv,permuted_npv,delta_npv,delta_npv_pp,baseline_f1_positive,permuted_f1_positive,delta_f1_positive,delta_f1_positive_pp,baseline_accuracy,permuted_accuracy,delta_accuracy,delta_accuracy_pp
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,12,301134,942,0.523164,0.6721645390905348,0.6749735278545796,-0.002808988764044895,-0.2808988764044895,0.7536252132478382,0.7573313136066829,-0.003706100358844777,-0.3706100358844777,0.4335309108027502,0.43620219287200857,-0.002671282069258374,-0.2671282069258374,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5353403141361257,0.0,0.0,0.28857715430861725,0.29,-0.0014228456913827348,-0.14228456913827348,0.9232505643340858,0.9253393665158371,-0.002088802181751337,-0.2088802181751337,0.4254062038404727,0.4277286135693215,-0.00232240972884884,-0.232240972884884,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,13,301135,942,0.523164,0.6721645390905348,0.6784369668804047,-0.0062724277898699166,-0.6272427789869917,0.7536252132478382,0.7586549208776987,-0.005029707629860547,-0.5029707629860547,0.4335309108027502,0.4365350206011166,-0.0030041097983664056,-0.30041097983664056,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5366492146596858,-0.0013089005235601414,-0.13089005235601414,0.28857715430861725,0.292,-0.0034228456913827365,-0.34228456913827365,0.9232505643340858,0.9276018099547512,-0.004351245620665356,-0.4351245620665356,0.4254062038404727,0.4306784660766962,-0.005272262236223513,-0.5272262236223513,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,14,301136,942,0.523164,0.6721645390905348,0.6832093064297899,-0.01104476733925519,-1.104476733925519,0.7536252132478382,0.756985705041473,-0.0033604917936348455,-0.33604917936348455,0.4335309108027502,0.43172987025854553,0.0018010405442046573,0.18010405442046573,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5405759162303665,-0.005235602094240788,-0.5235602094240788,0.28857715430861725,0.29518072289156627,-0.0066035685829490265,-0.6603568582949026,0.9232505643340858,0.9301801801801802,-0.006929615846094417,-0.6929615846094417,0.4254062038404727,0.4349112426035503,-0.009505038763077622,-0.9505038763077622,0.5870488322717622,0.5944798301486199,-0.007430997876857748,-0.7430997876857748
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,15,301137,942,0.523164,0.6721645390905348,0.6777825166186247,-0.005617977528089901,-0.5617977528089901,0.7536252132478382,0.7552356020942408,-0.0016103888464026328,-0.16103888464026328,0.4335309108027502,0.43548862868819366,-0.0019577178854434663,-0.19577178854434663,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5353403141361257,0.0,0.0,0.28857715430861725,0.29141716566866266,-0.0028400113600454135,-0.28400113600454135,0.9232505643340858,0.927437641723356,-0.004187077389270155,-0.4187077389270155,0.4254062038404727,0.43004418262150224,-0.004637978781029561,-0.46379787810295614,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,16,301138,942,0.523164,0.6721645390905348,0.6799370551208894,-0.00777251603035467,-0.777251603035467,0.7536252132478382,0.7569709982940174,-0.003345785046179217,-0.3345785046179217,0.4335309108027502,0.432308035430471,0.001222875372279164,0.12228753722791641,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5340314136125655,0.0013089005235602524,0.13089005235602524,0.28857715430861725,0.2922465208747515,-0.003669366566134258,-0.3669366566134258,0.9232505643340858,0.929384965831435,-0.006134401497349229,-0.6134401497349229,0.4254062038404727,0.43171806167400884,-0.006311857833536161,-0.6311857833536161,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,17,301139,942,0.523164,0.6721645390905348,0.6713189011118301,0.0008456379787046275,0.08456379787046275,0.7536252132478382,0.7556253309018177,-0.0020001176539795607,-0.20001176539795607,0.4335309108027502,0.43136702452976383,0.0021638862729863595,0.21638862729863595,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5392670157068062,-0.003926701570680535,-0.3926701570680535,0.28857715430861725,0.28888888888888886,-0.0003117345802716165,-0.03117345802716165,0.9232505643340858,0.9217002237136466,0.001550340620439239,0.1550340620439239,0.4254062038404727,0.424962852897474,0.00044335094299868816,0.044335094299868816,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,18,301140,942,0.523164,0.6721645390905348,0.6777825166186247,-0.005617977528089901,-0.5617977528089901,0.7536252132478382,0.757537208071063,-0.003911994823224796,-0.3911994823224796,0.4335309108027502,0.43347208582867414,5.8824974076054914e-05,0.0058824974076054914,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5353403141361257,0.0,0.0,0.28857715430861725,0.29141716566866266,-0.0028400113600454135,-0.28400113600454135,0.9232505643340858,0.927437641723356,-0.004187077389270155,-0.4187077389270155,0.4254062038404727,0.43004418262150224,-0.004637978781029561,-0.46379787810295614,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,19,301141,942,0.523164,0.6721645390905348,0.6838637566915702,-0.011699217601035428,-1.1699217601035428,0.7536252132478382,0.756816577445732,-0.003191364197893898,-0.3191364197893898,0.4335309108027502,0.43266064816287014,0.0008702626398800484,0.08702626398800484,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5418848167539267,-0.00654450261780104,-0.654450261780104,0.28857715430861725,0.29577464788732394,-0.007197493578706693,-0.7197493578706693,0.9232505643340858,0.9303370786516854,-0.007086514317599546,-0.7086514317599546,0.4254062038404727,0.43555555555555553,-0.010149351715082855,-1.0149351715082855,0.5870488322717622,0.5955414012738853,-0.00849256900212314,-0.849256900212314
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,20,301142,942,0.523164,0.6721645390905348,0.6805915053826697,-0.008426966292134908,-0.8426966292134908,0.7536252132478382,0.7558165186187423,-0.002191305370904173,-0.2191305370904173,0.4335309108027502,0.43355717779143976,-2.626698868957167e-05,-0.002626698868957167,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5353403141361257,0.0,0.0,0.28857715430861725,0.29282868525896416,-0.004251530950346916,-0.42515309503469156,0.9232505643340858,0.9295454545454546,-0.006294890211368753,-0.6294890211368753,0.4254062038404727,0.4323529411764706,-0.006946737335997932,-0.6946737335997932,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,21,301143,942,0.523164,0.6721645390905348,0.6792826048591094,-0.007118065768574655,-0.7118065768574655,0.7536252132478382,0.7536472733690216,-2.2060121183442583e-05,-0.0022060121183442583,0.4335309108027502,0.4322274661204867,0.0013034446822635104,0.13034446822635104,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.2916666666666667,-0.00308951235804944,-0.308951235804944,0.9232505643340858,0.9292237442922374,-0.005973179958151609,-0.5973179958151609,0.4254062038404727,0.4310850439882698,-0.005678840147797126,-0.5678840147797126,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,22,301144,942,0.523164,0.6721645390905348,0.6866727454556151,-0.014508206365080323,-1.4508206365080323,0.7536252132478382,0.7576180951820695,-0.003992881934231307,-0.3992881934231307,0.4335309108027502,0.43638628602380714,-0.002855375221056944,-0.2855375221056944,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5418848167539267,-0.00654450261780104,-0.654450261780104,0.28857715430861725,0.2971887550200803,-0.008611600711463052,-0.8611600711463052,0.9232505643340858,0.9324324324324325,-0.009181868098346646,-0.9181868098346646,0.4254062038404727,0.4378698224852071,-0.012463618644734442,-1.2463618644734442,0.5870488322717622,0.5966029723991507,-0.009554140127388533,-0.9554140127388533
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,23,301145,942,0.523164,0.6721645390905348,0.6779737043355492,-0.005809165245014403,-0.5809165245014403,0.7536252132478382,0.7562356609212306,-0.0026104476733924686,-0.26104476733924686,0.4335309108027502,0.4302053505583821,0.0033255602443680865,0.33255602443680865,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5301047120418848,0.005235602094240899,0.5235602094240899,0.28857715430861725,0.29051383399209485,-0.0019366796834776046,-0.19366796834776046,0.9232505643340858,0.9288990825688074,-0.005648518234721567,-0.5648518234721567,0.4254062038404727,0.4298245614035088,-0.004418357563036102,-0.44183575630361016,0.5870488322717622,0.5859872611464968,0.0010615711252653925,0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,24,301146,942,0.523164,0.6721645390905348,0.6820915936231543,-0.00992705453261955,-0.992705453261955,0.7536252132478382,0.7560224130831227,-0.0023971998352845247,-0.23971998352845247,0.4335309108027502,0.43228745295504173,0.0012434578477084623,0.12434578477084623,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.29306930693069305,-0.004492152622075807,-0.4492152622075807,0.9232505643340858,0.931350114416476,-0.008099550082390161,-0.8099550082390161,0.4254062038404727,0.4333821376281113,-0.007975933787638612,-0.7975933787638612,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,25,301147,942,0.523164,0.6721645390905348,0.6728189893523149,-0.0006544502617801262,-0.06544502617801262,0.7536252132478382,0.7544193776104478,-0.0007941643626095951,-0.07941643626095951,0.4335309108027502,0.4320620202651882,0.0014688905375619954,0.14688905375619954,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.5366492146596858,-0.0013089005235601414,-0.13089005235601414,0.28857715430861725,0.2891566265060241,-0.0005794721974068384,-0.05794721974068384,0.9232505643340858,0.9234234234234234,-0.00017285908933761807,-0.017285908933761807,0.4254062038404727,0.4260355029585799,-0.0006292991181072183,-0.06292991181072183,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,26,301148,942,0.523164,0.6721645390905348,0.6792826048591094,-0.007118065768574655,-0.7118065768574655,0.7536252132478382,0.7565812694864404,-0.0029560562386022893,-0.2956056238602289,0.4335309108027502,0.4331561582478655,0.00037475255488467196,0.037475255488467196,0.8089887640449438,0.8258426966292135,-0.016853932584269704,-1.6853932584269704,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.2916666666666667,-0.00308951235804944,-0.308951235804944,0.9232505643340858,0.9292237442922374,-0.005973179958151609,-0.5973179958151609,0.4254062038404727,0.4310850439882698,-0.005678840147797126,-0.5678840147797126,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,27,301149,942,0.523164,0.6721645390905348,0.6820915936231543,-0.00992705453261955,-0.992705453261955,0.7536252132478382,0.7596696864521443,-0.006044473204306122,-0.6044473204306122,0.4335309108027502,0.4341954325295342,-0.0006645217267839953,-0.06645217267839953,0.8089887640449438,0.8314606741573034,-0.022471910112359605,-2.2471910112359605,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.29306930693069305,-0.004492152622075807,-0.4492152622075807,0.9232505643340858,0.931350114416476,-0.008099550082390161,-0.8099550082390161,0.4254062038404727,0.4333821376281113,-0.007975933787638612,-0.7975933787638612,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,28,301150,942,0.523164,0.6721645390905348,0.6790914171421849,-0.006926878051650154,-0.6926878051650154,0.7536252132478382,0.7557723983763749,-0.0021471851285367327,-0.21471851285367327,0.4335309108027502,0.4324312041111217,0.0010997066916285103,0.10997066916285103,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5379581151832461,-0.002617801047120394,-0.2617801047120394,0.28857715430861725,0.2925851703406814,-0.004008016032064132,-0.4008016032064132,0.9232505643340858,0.927765237020316,-0.004514672686230181,-0.4514672686230181,0.4254062038404727,0.43131462333825704,-0.005908419497784367,-0.5908419497784367,0.5870488322717622,0.5912951167728238,-0.00424628450106157,-0.424628450106157
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,29,301151,942,0.523164,0.6721645390905348,0.6797458674039649,-0.007581328313430169,-0.7581328313430169,0.7536252132478382,0.7563827283957879,-0.0027575151479497517,-0.27575151479497517,0.4335309108027502,0.4306932178162499,0.002837692986500273,0.2837692986500273,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5392670157068062,-0.003926701570680535,-0.3926701570680535,0.28857715430861725,0.2931726907630522,-0.004595536454434945,-0.45955364544349453,0.9232505643340858,0.9279279279279279,-0.0046773635938420766,-0.46773635938420766,0.4254062038404727,0.4319526627218935,-0.0065464588814208025,-0.6546458881420802,0.5870488322717622,0.5923566878980892,-0.005307855626326963,-0.5307855626326963
overlap,LogisticRegression,PAÍS,PAÍS,PAÍS,30,301152,942,0.523164,0.6721645390905348,0.6790914171421849,-0.006926878051650154,-0.6926878051650154,0.7536252132478382,0.7570886522736632,-0.0034634390258250214,-0.34634390258250214,0.4335309108027502,0.4301270336159318,0.0034038771868183937,0.34038771868183937,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5379581151832461,-0.002617801047120394,-0.2617801047120394,0.28857715430861725,0.2925851703406814,-0.004008016032064132,-0.4008016032064132,0.9232505643340858,0.927765237020316,-0.004514672686230181,-0.4514672686230181,0.4254062038404727,0.43131462333825704,-0.005908419497784367,-0.5908419497784367,0.5870488322717622,0.5912951167728238,-0.00424628450106157,-0.424628450106157
overlap,LogisticRegression,ETNIA.BN,ETNIA.BN,ETNIA.BN,1,302123,942,0.523164,0.6721645390905348,0.6624286722748397,0.009735866815695049,0.9735866815695049,0.7536252132478382,0.7455953291370081,0.008029884110830054,0.8029884110830054,0.4335309108027502,0.4334391498838735,9.176091887669324e-05,0.009176091887669324,0.8089887640449438,0.7921348314606742,0.016853932584269593,1.6853932584269593,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.28313253012048195,0.005444624188135294,0.5444624188135294,0.9232505643340858,0.9166666666666666,0.006583897667419181,0.6583897667419181,0.4254062038404727,0.4171597633136095,0.008246440526863186,0.8246440526863186,0.5870488322717622,0.5817409766454352,0.005307855626326963,0.5307855626326963
overlap,LogisticRegression,ETNIA.BN,ETNIA.BN,ETNIA.BN,2,302124,942,0.523164,0.6721645390905348,0.6743190775927996,-0.00215453850226488,-0.215453850226488,0.7536252132478382,0.7476469204070828,0.00597829284075535,0.597829284075535,0.4335309108027502,0.43281812443122014,0.0007127863715300498,0.07127863715300498,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5340314136125655,0.0013089005235602524,0.13089005235602524,0.28857715430861725,0.2894211576846307,-0.0008440033760134802,-0.08440033760134802,0.9232505643340858,0.9251700680272109,-0.001919503693125102,-0.1919503693125102,0.4254062038404727,0.4270986745213549,-0.001692470680882241,-0.1692470680882241,0.5870488322717622,0.5870488322717622,0.0,0.0
overlap,LogisticRegression,ETNIA.BN,ETNIA.BN,ETNIA.BN,3,302125,942,0.523164,0.6721645390905348,0.6823636684510854,-0.010199129360550674,-1.0199129360550674,0.7536252132478382,0.7526692746632153,0.0009559385846228396,0.09559385846228396,0.4335309108027502,0.43298640610600736,0.0005445046967428313,0.05445046967428313,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5445026178010471,-0.009162303664921434,-0.9162303664921434,0.28857715430861725,0.29554655870445345,-0.0069694043958362095,-0.696940439583621,0.9232505643340858,0.9285714285714286,-0.005320864237342793,-0.5320864237342793,0.4254062038404727,0.43452380952380953,-0.00911760568333686,-0.911760568333686,0.5870488322717622,0.5966029723991507,-0.009554140127388533,-0.9554140127388533
overlap,LogisticRegression,ETNIA.BN,ETNIA.BN,ETNIA.BN,4,302126,942,0.523164,0.6721645390905348,0.6657009235837402,0.006463615506794529,0.6463615506794529,0.7536252132478382,0.7489484675569151,0.004676745690923023,0.4676745690923023,0.4335309108027502,0.43390921589548753,-0.00037830509273734103,-0.0378305092737341,0.8089887640449438,0.7921348314606742,0.016853932584269593,1.6853932584269593,0.5353403141361257,0.5392670157068062,-0.003926701570680535,-0.3926701570680535,0.28857715430861725,0.28600405679513186,0.0025730975134853895,0.25730975134853895,0.9232505643340858,0.9175946547884187,0.005655909545667082,0.5655909545667082,0.4254062038404727,0.4202682563338301,0.005137947506642593,0.5137947506642593,0.5870488322717622,0.5870488322717622,0.0,0.0
