threshold,accuracy,balanced_accuracy,precision_ppv,recall_sensitivity,specificity,npv,f1_positive,TP,FP,TN,FN,support
0.681,0.7707006369426752,0.6841211247720453,0.41810344827586204,0.5449438202247191,0.8232984293193717,0.8859154929577465,0.4731707317073171,97,135,629,81,942
0.682,0.7685774946921444,0.6785031472439556,0.41304347826086957,0.5337078651685393,0.8232984293193717,0.8834269662921348,0.46568627450980393,95,135,629,83,942
0.683,0.7685774946921444,0.6763486087416907,0.41228070175438597,0.5280898876404494,0.824607329842932,0.8823529411764706,0.4630541871921182,94,134,630,84,942
0.684,0.7696390658174098,0.6770030590034708,0.41409691629955947,0.5280898876404494,0.8259162303664922,0.8825174825174825,0.46419753086419746,94,133,631,84,942
0.685,0.7696390658174098,0.6770030590034708,0.41409691629955947,0.5280898876404494,0.8259162303664922,0.8825174825174825,0.46419753086419746,94,133,631,84,942
0.686,0.7696390658174098,0.6770030590034708,0.41409691629955947,0.5280898876404494,0.8259162303664922,0.8825174825174825,0.46419753086419746,94,133,631,84,942
0.687,0.7717622080679406,0.678311959527031,0.4177777777777778,0.5280898876404494,0.8285340314136126,0.8828451882845189,0.4665012406947891,94,131,633,84,942
0.688,0.7717622080679406,0.678311959527031,0.4177777777777778,0.5280898876404494,0.8285340314136126,0.8828451882845189,0.4665012406947891,94,131,633,84,942
0.689,0.7738853503184714,0.6796208600505912,0.42152466367713004,0.5280898876404494,0.831151832460733,0.8831710709318498,0.4688279301745636,94,129,635,84,942
0.69,0.7738853503184714,0.6796208600505912,0.42152466367713004,0.5280898876404494,0.831151832460733,0.8831710709318498,0.4688279301745636,94,129,635,84,942
0.691,0.7738853503184714,0.6796208600505912,0.42152466367713004,0.5280898876404494,0.831151832460733,0.8831710709318498,0.4688279301745636,94,129,635,84,942
0.692,0.7738853503184714,0.6796208600505912,0.42152466367713004,0.5280898876404494,0.831151832460733,0.8831710709318498,0.4688279301745636,94,129,635,84,942
0.693,0.7749469214437368,0.6781207718101065,0.42272727272727273,0.5224719101123596,0.8337696335078534,0.8822714681440443,0.46733668341708545,93,127,637,85,942
0.694,0.7760084925690022,0.6787752220718866,0.4246575342465753,0.5224719101123596,0.8350785340314136,0.8824343015214384,0.46851385390428213,93,126,638,85,942
0.695,0.7738853503184714,0.6731572445437968,0.41935483870967744,0.5112359550561798,0.8350785340314136,0.88,0.46075949367088603,91,126,638,87,942
0.696,0.7738853503184714,0.6731572445437968,0.41935483870967744,0.5112359550561798,0.8350785340314136,0.88,0.46075949367088603,91,126,638,87,942
0.697,0.7749469214437368,0.6738116948055768,0.4212962962962963,0.5112359550561798,0.8363874345549738,0.8801652892561983,0.4619289340101523,91,125,639,87,942
0.698,0.7760084925690022,0.6744661450673569,0.4232558139534884,0.5112359550561798,0.837696335078534,0.8803301237964236,0.4631043256997456,91,124,640,87,942
0.699,0.7760084925690022,0.6744661450673569,0.4232558139534884,0.5112359550561798,0.837696335078534,0.8803301237964236,0.4631043256997456,91,124,640,87,942
0.7,0.7770700636942676,0.675120595329137,0.4252336448598131,0.5112359550561798,0.8390052356020943,0.8804945054945055,0.4642857142857143,91,123,641,87,942
0.701,0.7770700636942676,0.675120595329137,0.4252336448598131,0.5112359550561798,0.8390052356020943,0.8804945054945055,0.4642857142857143,91,123,641,87,942
0.702,0.7770700636942676,0.675120595329137,0.4252336448598131,0.5112359550561798,0.8390052356020943,0.8804945054945055,0.4642857142857143,91,123,641,87,942
0.703,0.7770700636942676,0.675120595329137,0.4252336448598131,0.5112359550561798,0.8390052356020943,0.8804945054945055,0.4642857142857143,91,123,641,87,942
0.704,0.7760084925690022,0.672311606565092,0.4225352112676056,0.5056179775280899,0.8390052356020943,0.879286694101509,0.46035805626598464,90,123,641,88,942
0.705,0.7760084925690022,0.672311606565092,0.4225352112676056,0.5056179775280899,0.8390052356020943,0.879286694101509,0.46035805626598464,90,123,641,88,942
0.706,0.7760084925690022,0.672311606565092,0.4225352112676056,0.5056179775280899,0.8390052356020943,0.879286694101509,0.46035805626598464,90,123,641,88,942
0.707,0.7760084925690022,0.672311606565092,0.4225352112676056,0.5056179775280899,0.8390052356020943,0.879286694101509,0.46035805626598464,90,123,641,88,942
0.708,0.7760084925690022,0.672311606565092,0.4225352112676056,0.5056179775280899,0.8390052356020943,0.879286694101509,0.46035805626598464,90,123,641,88,942
0.709,0.7770700636942676,0.6729660568268722,0.42452830188679247,0.5056179775280899,0.8403141361256544,0.8794520547945206,0.46153846153846156,90,122,642,88,942
0.71,0.778131634819533,0.6736205070886523,0.4265402843601896,0.5056179775280899,0.8416230366492147,0.8796169630642955,0.4627249357326478,90,121,643,88,942
0.711,0.7791932059447984,0.6742749573504323,0.42857142857142855,0.5056179775280899,0.8429319371727748,0.8797814207650273,0.4639175257731959,90,120,644,88,942
0.712,0.7791932059447984,0.6742749573504323,0.42857142857142855,0.5056179775280899,0.8429319371727748,0.8797814207650273,0.4639175257731959,90,120,644,88,942
0.713,0.778131634819533,0.6714659685863874,0.4258373205741627,0.5,0.8429319371727748,0.878581173260573,0.4599483204134367,89,120,644,89,942
0.714,0.7802547770700637,0.6727748691099477,0.42995169082125606,0.5,0.8455497382198953,0.8789115646258503,0.4623376623376623,89,118,646,89,942
0.715,0.7813163481953291,0.6734293193717278,0.4320388349514563,0.5,0.8468586387434555,0.8790760869565217,0.46354166666666663,89,117,647,89,942
0.716,0.7813163481953291,0.6734293193717278,0.4320388349514563,0.5,0.8468586387434555,0.8790760869565217,0.46354166666666663,89,117,647,89,942
0.717,0.7845010615711253,0.675392670157068,0.43842364532019706,0.5,0.8507853403141361,0.8795669824086604,0.4671916010498688,89,114,650,89,942
0.718,0.7845010615711253,0.675392670157068,0.43842364532019706,0.5,0.8507853403141361,0.8795669824086604,0.4671916010498688,89,114,650,89,942
0.719,0.7866242038216561,0.6767015706806283,0.4427860696517413,0.5,0.8534031413612565,0.8798920377867746,0.46965699208443273,89,112,652,89,942
0.72,0.7866242038216561,0.6767015706806283,0.4427860696517413,0.5,0.8534031413612565,0.8798920377867746,0.46965699208443273,89,112,652,89,942
0.721,0.7919320594479831,0.6799738219895288,0.45408163265306123,0.5,0.8599476439790575,0.8806970509383378,0.47593582887700536,89,107,657,89,942
0.722,0.7929936305732485,0.6806282722513088,0.4564102564102564,0.5,0.8612565445026178,0.8808567603748326,0.47721179624664883,89,106,658,89,942
0.723,0.7940552016985138,0.6812827225130891,0.4587628865979381,0.5,0.862565445026178,0.8810160427807486,0.478494623655914,89,105,659,89,942
0.724,0.7940552016985138,0.6812827225130891,0.4587628865979381,0.5,0.862565445026178,0.8810160427807486,0.478494623655914,89,105,659,89,942
0.725,0.7940552016985138,0.6812827225130891,0.4587628865979381,0.5,0.862565445026178,0.8810160427807486,0.478494623655914,89,105,659,89,942
0.726,0.7940552016985138,0.6791281840108241,0.4583333333333333,0.4943820224719101,0.8638743455497382,0.88,0.47567567567567565,88,104,660,90,942
0.727,0.7940552016985138,0.6791281840108241,0.4583333333333333,0.4943820224719101,0.8638743455497382,0.88,0.47567567567567565,88,104,660,90,942
0.728,0.79723991507431,0.6810915347961645,0.4656084656084656,0.4943820224719101,0.8678010471204188,0.8804780876494024,0.47956403269754766,88,101,663,90,942
0.729,0.7951167728237792,0.6754735572680746,0.45989304812834225,0.48314606741573035,0.8678010471204188,0.8781456953642384,0.4712328767123288,86,101,663,92,942
0.73,0.79723991507431,0.6746279192893699,0.4644808743169399,0.47752808988764045,0.8717277486910995,0.8774703557312253,0.4709141274238227,85,98,666,93,942
0.731,0.79723991507431,0.6746279192893699,0.4644808743169399,0.47752808988764045,0.8717277486910995,0.8774703557312253,0.4709141274238227,85,98,666,93,942
0.732,0.79723991507431,0.6746279192893699,0.4644808743169399,0.47752808988764045,0.8717277486910995,0.8774703557312253,0.4709141274238227,85,98,666,93,942
0.733,0.7993630573248408,0.6737822813106653,0.4692737430167598,0.47191011235955055,0.8756544502617801,0.8768020969855832,0.47058823529411764,84,95,669,94,942
0.734,0.8014861995753716,0.6750911818342256,0.4745762711864407,0.47191011235955055,0.8782722513089005,0.8771241830065359,0.4732394366197183,84,93,671,94,942
0.735,0.8014861995753716,0.6750911818342256,0.4745762711864407,0.47191011235955055,0.8782722513089005,0.8771241830065359,0.4732394366197183,84,93,671,94,942
0.736,0.8004246284501062,0.6722821930701806,0.4715909090909091,0.46629213483146065,0.8782722513089005,0.8759791122715405,0.4689265536723164,83,93,671,95,942
0.737,0.8014861995753716,0.6729366433319607,0.4742857142857143,0.46629213483146065,0.8795811518324608,0.8761408083441982,0.4702549575070821,83,92,672,95,942
0.738,0.802547770700637,0.6735910935937408,0.47701149425287354,0.46629213483146065,0.8808900523560209,0.8763020833333334,0.4715909090909091,83,91,673,95,942
0.739,0.802547770700637,0.6735910935937408,0.47701149425287354,0.46629213483146065,0.8808900523560209,0.8763020833333334,0.4715909090909091,83,91,673,95,942
0.74,0.8014861995753716,0.6707821048296958,0.47398843930635837,0.4606741573033708,0.8808900523560209,0.8751625487646294,0.4672364672364672,82,91,673,96,942
0.741,0.8004246284501062,0.6679731160656509,0.47093023255813954,0.4550561797752809,0.8808900523560209,0.874025974025974,0.46285714285714286,81,91,673,97,942
0.742,0.8004246284501062,0.665818577563386,0.47058823529411764,0.449438202247191,0.8821989528795812,0.8730569948186528,0.45977011494252873,80,90,674,98,942
0.743,0.8004246284501062,0.665818577563386,0.47058823529411764,0.449438202247191,0.8821989528795812,0.8730569948186528,0.45977011494252873,80,90,674,98,942
0.744,0.8014861995753716,0.6664730278251662,0.47337278106508873,0.449438202247191,0.8835078534031413,0.8732212160413971,0.4610951008645533,80,89,675,98,942
0.745,0.8014861995753716,0.6664730278251662,0.47337278106508873,0.449438202247191,0.8835078534031413,0.8732212160413971,0.4610951008645533,80,89,675,98,942
0.746,0.8036093418259024,0.6677819283487264,0.47904191616766467,0.449438202247191,0.8861256544502618,0.8735483870967742,0.463768115942029,80,87,677,98,942
0.747,0.8046709129511678,0.6684363786105065,0.4819277108433735,0.449438202247191,0.887434554973822,0.8737113402061856,0.46511627906976744,80,86,678,98,942
0.748,0.8057324840764332,0.6669362903700218,0.48466257668711654,0.4438202247191011,0.8900523560209425,0.8729139922978177,0.4633431085043988,79,84,680,99,942
0.749,0.8067940552016986,0.6675907406318018,0.4876543209876543,0.4438202247191011,0.8913612565445026,0.8730769230769231,0.46470588235294114,79,83,681,99,942
0.75,0.8067940552016986,0.6675907406318018,0.4876543209876543,0.4438202247191011,0.8913612565445026,0.8730769230769231,0.46470588235294114,79,83,681,99,942
0.751,0.8067940552016986,0.6675907406318018,0.4876543209876543,0.4438202247191011,0.8913612565445026,0.8730769230769231,0.46470588235294114,79,83,681,99,942
0.752,0.8067940552016986,0.665436202129537,0.4875,0.43820224719101125,0.8926701570680629,0.8721227621483376,0.46153846153846156,78,82,682,100,942
0.753,0.8057324840764332,0.6626272133654921,0.48427672955974843,0.43258426966292135,0.8926701570680629,0.8710089399744572,0.456973293768546,77,82,682,101,942
0.754,0.8067940552016986,0.6632816636272721,0.4873417721518987,0.43258426966292135,0.893979057591623,0.8711734693877551,0.45833333333333337,77,81,683,101,942
0.755,0.807855626326964,0.6639361138890523,0.49044585987261147,0.43258426966292135,0.8952879581151832,0.8713375796178344,0.45970149253731346,77,80,684,101,942
0.756,0.8067940552016986,0.6611271251250074,0.48717948717948717,0.42696629213483145,0.8952879581151832,0.8702290076335878,0.4550898203592814,76,80,684,102,942
0.757,0.8067940552016986,0.6611271251250074,0.48717948717948717,0.42696629213483145,0.8952879581151832,0.8702290076335878,0.4550898203592814,76,80,684,102,942
0.758,0.8099787685774947,0.6609359374080828,0.4966887417218543,0.42134831460674155,0.900523560209424,0.8697850821744627,0.45592705167173253,75,76,688,103,942
0.759,0.8121019108280255,0.662244837931643,0.5033557046979866,0.42134831460674155,0.9031413612565445,0.8701134930643127,0.4587155963302752,75,74,690,103,942
0.76,0.8121019108280255,0.662244837931643,0.5033557046979866,0.42134831460674155,0.9031413612565445,0.8701134930643127,0.4587155963302752,75,74,690,103,942
0.761,0.8121019108280255,0.662244837931643,0.5033557046979866,0.42134831460674155,0.9031413612565445,0.8701134930643127,0.4587155963302752,75,74,690,103,942
0.762,0.8131634819532909,0.6628992881934231,0.5067567567567568,0.42134831460674155,0.9044502617801047,0.8702770780856424,0.460122699386503,75,73,691,103,942
0.763,0.8142250530785563,0.6613991999529385,0.5103448275862069,0.4157303370786517,0.9070680628272252,0.8695106649937264,0.4582043343653251,74,71,693,104,942
0.764,0.8152866242038217,0.6620536502147185,0.5138888888888888,0.4157303370786517,0.9083769633507853,0.8696741854636592,0.45962732919254656,74,70,694,104,942
0.765,0.8142250530785563,0.6592446614506735,0.5104895104895105,0.4101123595505618,0.9083769633507853,0.8685857321652065,0.4548286604361371,73,70,694,105,942
0.766,0.8142250530785563,0.6592446614506735,0.5104895104895105,0.4101123595505618,0.9083769633507853,0.8685857321652065,0.4548286604361371,73,70,694,105,942
0.767,0.8142250530785563,0.6592446614506735,0.5104895104895105,0.4101123595505618,0.9083769633507853,0.8685857321652065,0.4548286604361371,73,70,694,105,942
0.768,0.8142250530785563,0.6570901229484087,0.5106382978723404,0.4044943820224719,0.9096858638743456,0.867665418227216,0.45141065830721,72,69,695,106,942
0.769,0.8142250530785563,0.6570901229484087,0.5106382978723404,0.4044943820224719,0.9096858638743456,0.867665418227216,0.45141065830721,72,69,695,106,942
0.77,0.8174097664543525,0.659053473733749,0.5217391304347826,0.4044943820224719,0.9136125654450262,0.8681592039800995,0.45569620253164556,72,66,698,106,942
0.771,0.8152866242038217,0.6534354962056592,0.5147058823529411,0.39325842696629215,0.9136125654450262,0.8660049627791563,0.4458598726114649,70,66,698,108,942
0.772,0.8142250530785563,0.6506265074416142,0.5111111111111111,0.38764044943820225,0.9136125654450262,0.8649318463444857,0.44089456869009586,69,66,698,109,942
0.773,0.8142250530785563,0.6484719689393493,0.5112781954887218,0.38202247191011235,0.9149214659685864,0.8640296662546354,0.4372990353697749,68,65,699,110,942
0.774,0.8131634819532909,0.6456629801753044,0.5075757575757576,0.37640449438202245,0.9149214659685864,0.8629629629629629,0.432258064516129,67,65,699,111,942
0.775,0.8121019108280255,0.6428539914112594,0.5038167938931297,0.3707865168539326,0.9149214659685864,0.8618988902589396,0.42718446601941745,66,65,699,112,942
0.776,0.8121019108280255,0.6428539914112594,0.5038167938931297,0.3707865168539326,0.9149214659685864,0.8618988902589396,0.42718446601941745,66,65,699,112,942
0.777,0.8121019108280255,0.6428539914112594,0.5038167938931297,0.3707865168539326,0.9149214659685864,0.8618988902589396,0.42718446601941745,66,65,699,112,942
0.778,0.8121019108280255,0.6428539914112594,0.5038167938931297,0.3707865168539326,0.9149214659685864,0.8618988902589396,0.42718446601941745,66,65,699,112,942
0.779,0.8142250530785563,0.6441628919348197,0.5116279069767442,0.3707865168539326,0.9175392670157068,0.8622386223862238,0.42996742671009774,66,63,701,112,942
0.78,0.8131634819532909,0.6413539031707747,0.5078125,0.3651685393258427,0.9175392670157068,0.8611793611793612,0.42483660130718953,65,63,701,113,942
0.781,0.8131634819532909,0.6413539031707747,0.5078125,0.3651685393258427,0.9175392670157068,0.8611793611793612,0.42483660130718953,65,63,701,113,942
0.782,0.8131634819532909,0.6413539031707747,0.5078125,0.3651685393258427,0.9175392670157068,0.8611793611793612,0.42483660130718953,65,63,701,113,942
0.783,0.8142250530785563,0.6420083534325549,0.5118110236220472,0.3651685393258427,0.918848167539267,0.8613496932515338,0.42622950819672134,65,62,702,113,942
0.784,0.8152866242038217,0.6426628036943349,0.5158730158730159,0.3651685393258427,0.9201570680628273,0.8615196078431373,0.4276315789473684,65,61,703,113,942
0.785,0.8142250530785563,0.63985381493029,0.512,0.3595505617977528,0.9201570680628273,0.8604651162790697,0.4224422442244224,64,61,703,114,942
0.786,0.8142250530785563,0.63985381493029,0.512,0.3595505617977528,0.9201570680628273,0.8604651162790697,0.4224422442244224,64,61,703,114,942
0.787,0.8142250530785563,0.63985381493029,0.512,0.3595505617977528,0.9201570680628273,0.8604651162790697,0.4224422442244224,64,61,703,114,942
0.788,0.8131634819532909,0.6370448261662451,0.5080645161290323,0.3539325842696629,0.9201570680628273,0.8594132029339854,0.41721854304635764,63,61,703,115,942
0.789,0.8131634819532909,0.6370448261662451,0.5080645161290323,0.3539325842696629,0.9201570680628273,0.8594132029339854,0.41721854304635764,63,61,703,115,942
0.79,0.8131634819532909,0.6370448261662451,0.5080645161290323,0.3539325842696629,0.9201570680628273,0.8594132029339854,0.41721854304635764,63,61,703,115,942
0.791,0.8142250530785563,0.6376992764280252,0.5121951219512195,0.3539325842696629,0.9214659685863874,0.8595848595848596,0.4186046511627907,63,60,704,115,942
0.792,0.8142250530785563,0.6376992764280252,0.5121951219512195,0.3539325842696629,0.9214659685863874,0.8595848595848596,0.4186046511627907,63,60,704,115,942
0.793,0.8142250530785563,0.6376992764280252,0.5121951219512195,0.3539325842696629,0.9214659685863874,0.8595848595848596,0.4186046511627907,63,60,704,115,942
0.794,0.8152866242038217,0.6383537266898053,0.5163934426229508,0.3539325842696629,0.9227748691099477,0.8597560975609756,0.42000000000000004,63,59,705,115,942
0.795,0.8142250530785563,0.6355447379257604,0.512396694214876,0.34831460674157305,0.9227748691099477,0.8587088915956151,0.41471571906354515,62,59,705,116,942
0.796,0.8152866242038217,0.6318901111830107,0.5172413793103449,0.33707865168539325,0.9267015706806283,0.8571428571428571,0.4081632653061224,60,56,708,118,942
0.797,0.8163481953290871,0.6325445614447909,0.5217391304347826,0.33707865168539325,0.9280104712041884,0.8573155985489722,0.40955631399317405,60,55,709,118,942
0.798,0.8174097664543525,0.633199011706571,0.5263157894736842,0.33707865168539325,0.9293193717277487,0.857487922705314,0.410958904109589,60,54,710,118,942
0.799,0.8174097664543525,0.633199011706571,0.5263157894736842,0.33707865168539325,0.9293193717277487,0.857487922705314,0.410958904109589,60,54,710,118,942
0.8,0.8174097664543525,0.633199011706571,0.5263157894736842,0.33707865168539325,0.9293193717277487,0.857487922705314,0.410958904109589,60,54,710,118,942
0.801,0.8174097664543525,0.633199011706571,0.5263157894736842,0.33707865168539325,0.9293193717277487,0.857487922705314,0.410958904109589,60,54,710,118,942
0.802,0.8163481953290871,0.630390022942526,0.5221238938053098,0.33146067415730335,0.9293193717277487,0.856453558504222,0.40549828178694164,59,54,710,119,942
0.803,0.8152866242038217,0.6275810341784811,0.5178571428571429,0.3258426966292135,0.9293193717277487,0.8554216867469879,0.4000000000000001,58,54,710,120,942
0.804,0.8142250530785563,0.6247720454144361,0.5135135135135135,0.3202247191011236,0.9293193717277487,0.8543922984356197,0.3944636678200692,57,54,710,121,942
0.805,0.8152866242038217,0.6254264956762163,0.5181818181818182,0.3202247191011236,0.930628272251309,0.8545673076923077,0.39583333333333337,57,53,711,121,942
0.806,0.8152866242038217,0.6254264956762163,0.5181818181818182,0.3202247191011236,0.930628272251309,0.8545673076923077,0.39583333333333337,57,53,711,121,942
0.807,0.8163481953290871,0.6260809459379963,0.5229357798165137,0.3202247191011236,0.9319371727748691,0.8547418967587035,0.397212543554007,57,52,712,121,942
0.808,0.8174097664543525,0.6267353961997765,0.5277777777777778,0.3202247191011236,0.9332460732984293,0.854916067146283,0.3986013986013986,57,51,713,121,942
0.809,0.8152866242038217,0.6211174186716866,0.5188679245283019,0.3089887640449438,0.9332460732984293,0.8528708133971292,0.3873239436619718,55,51,713,123,942
0.81,0.8163481953290871,0.6217718689334666,0.5238095238095238,0.3089887640449438,0.9345549738219895,0.8530465949820788,0.38869257950530034,55,50,714,123,942
0.811,0.8174097664543525,0.6202717806929819,0.5294117647058824,0.30337078651685395,0.93717277486911,0.8523809523809524,0.38571428571428573,54,48,716,124,942
0.812,0.8174097664543525,0.6202717806929819,0.5294117647058824,0.30337078651685395,0.93717277486911,0.8523809523809524,0.38571428571428573,54,48,716,124,942
0.813,0.8184713375796179,0.6209262309547621,0.5346534653465347,0.30337078651685395,0.9384816753926701,0.8525564803804994,0.3870967741935484,54,47,717,124,942
0.814,0.8205944798301487,0.6222351314783222,0.5454545454545454,0.30337078651685395,0.9410994764397905,0.8529062870699882,0.3898916967509025,54,45,719,124,942
0.815,0.821656050955414,0.6228895817401023,0.5510204081632653,0.30337078651685395,0.9424083769633508,0.8530805687203792,0.391304347826087,54,44,720,124,942
0.816,0.821656050955414,0.6228895817401023,0.5510204081632653,0.30337078651685395,0.9424083769633508,0.8530805687203792,0.391304347826087,54,44,720,124,942
0.817,0.821656050955414,0.6228895817401023,0.5510204081632653,0.30337078651685395,0.9424083769633508,0.8530805687203792,0.391304347826087,54,44,720,124,942
0.818,0.821656050955414,0.6228895817401023,0.5510204081632653,0.30337078651685395,0.9424083769633508,0.8530805687203792,0.391304347826087,54,44,720,124,942
0.819,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.82,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.821,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.822,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.823,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.824,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.825,0.8195329087048833,0.6172716042120124,0.5416666666666666,0.29213483146067415,0.9424083769633508,0.851063829787234,0.3795620437956205,52,44,720,126,942
0.826,0.8195329087048833,0.6151170657097477,0.5425531914893617,0.28651685393258425,0.943717277486911,0.8502358490566038,0.37499999999999994,51,43,721,127,942
0.827,0.8205944798301487,0.6157715159715277,0.5483870967741935,0.28651685393258425,0.9450261780104712,0.850412249705536,0.3763837638376384,51,42,722,127,942
0.828,0.8205944798301487,0.6157715159715277,0.5483870967741935,0.28651685393258425,0.9450261780104712,0.850412249705536,0.3763837638376384,51,42,722,127,942
0.829,0.821656050955414,0.6164259662333078,0.5543478260869565,0.28651685393258425,0.9463350785340314,0.8505882352941176,0.37777777777777777,51,41,723,127,942
0.83,0.8237791932059448,0.6177348667568681,0.5666666666666667,0.28651685393258425,0.9489528795811518,0.8509389671361502,0.3805970149253731,51,39,725,127,942
0.831,0.8237791932059448,0.6177348667568681,0.5666666666666667,0.28651685393258425,0.9489528795811518,0.8509389671361502,0.3805970149253731,51,39,725,127,942
0.832,0.8237791932059448,0.6177348667568681,0.5666666666666667,0.28651685393258425,0.9489528795811518,0.8509389671361502,0.3805970149253731,51,39,725,127,942
0.833,0.821656050955414,0.6121168892287782,0.5568181818181818,0.2752808988764045,0.9489528795811518,0.8489461358313818,0.3684210526315789,49,39,725,129,942
0.834,0.8237791932059448,0.6134257897523383,0.5697674418604651,0.2752808988764045,0.9515706806282722,0.8492990654205608,0.3712121212121212,49,37,727,129,942
0.835,0.821656050955414,0.6078078122242485,0.5595238095238095,0.2640449438202247,0.9515706806282722,0.8473193473193473,0.35877862595419846,47,37,727,131,942
0.836,0.8205944798301487,0.6049988234602035,0.5542168674698795,0.25842696629213485,0.9515706806282722,0.8463329452852154,0.35249042145593873,46,37,727,132,942
0.837,0.8205944798301487,0.6049988234602035,0.5542168674698795,0.25842696629213485,0.9515706806282722,0.8463329452852154,0.35249042145593873,46,37,727,132,942
0.838,0.8205944798301487,0.6049988234602035,0.5542168674698795,0.25842696629213485,0.9515706806282722,0.8463329452852154,0.35249042145593873,46,37,727,132,942
0.839,0.8205944798301487,0.6049988234602035,0.5542168674698795,0.25842696629213485,0.9515706806282722,0.8463329452852154,0.35249042145593873,46,37,727,132,942
0.84,0.8205944798301487,0.6049988234602035,0.5542168674698795,0.25842696629213485,0.9515706806282722,0.8463329452852154,0.35249042145593873,46,37,727,132,942
0.841,0.8195329087048833,0.6000352961938937,0.55,0.24719101123595505,0.9528795811518325,0.8445475638051044,0.3410852713178295,44,36,728,134,942
0.842,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.843,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.844,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.845,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.846,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.847,0.8195329087048833,0.597880757691629,0.5512820512820513,0.24157303370786518,0.9541884816753927,0.84375,0.3359375,43,35,729,135,942
0.848,0.8205944798301487,0.598535207953409,0.5584415584415584,0.24157303370786518,0.9554973821989529,0.8439306358381503,0.3372549019607843,43,34,730,135,942
0.849,0.8195329087048833,0.5957262191893641,0.5526315789473685,0.23595505617977527,0.9554973821989529,0.8429561200923787,0.3307086614173228,42,34,730,136,942
0.85,0.8195329087048833,0.5957262191893641,0.5526315789473685,0.23595505617977527,0.9554973821989529,0.8429561200923787,0.3307086614173228,42,34,730,136,942
0.851,0.821656050955414,0.5948805812106595,0.5694444444444444,0.2303370786516854,0.9594240837696335,0.8425287356321839,0.328,41,31,733,137,942
0.852,0.8237791932059448,0.5961894817342197,0.5857142857142857,0.2303370786516854,0.9620418848167539,0.8428899082568807,0.3306451612903226,41,29,735,137,942
0.853,0.8237791932059448,0.5961894817342197,0.5857142857142857,0.2303370786516854,0.9620418848167539,0.8428899082568807,0.3306451612903226,41,29,735,137,942
0.854,0.8248407643312102,0.5968439319959997,0.5942028985507246,0.2303370786516854,0.9633507853403142,0.843069873997709,0.33198380566801616,41,28,736,137,942
0.855,0.826963906581741,0.59815283251956,0.6119402985074627,0.2303370786516854,0.9659685863874345,0.8434285714285714,0.3346938775510204,41,26,738,137,942
0.856,0.8280254777070064,0.5988072827813401,0.6212121212121212,0.2303370786516854,0.9672774869109948,0.843607305936073,0.33606557377049184,41,25,739,137,942
0.857,0.8280254777070064,0.5988072827813401,0.6212121212121212,0.2303370786516854,0.9672774869109948,0.843607305936073,0.33606557377049184,41,25,739,137,942
0.858,0.8290870488322718,0.5994617330431202,0.6307692307692307,0.2303370786516854,0.9685863874345549,0.8437856328392246,0.3374485596707819,41,24,740,137,942
0.859,0.8290870488322718,0.5973071945408553,0.6349206349206349,0.2247191011235955,0.9698952879581152,0.8430034129692833,0.3319502074688797,40,23,741,138,942
0.86,0.8280254777070064,0.5944982057768105,0.6290322580645161,0.21910112359550563,0.9698952879581152,0.8420454545454545,0.32500000000000007,39,23,741,139,942
0.861,0.8280254777070064,0.5944982057768105,0.6290322580645161,0.21910112359550563,0.9698952879581152,0.8420454545454545,0.32500000000000007,39,23,741,139,942
0.862,0.8280254777070064,0.5944982057768105,0.6290322580645161,0.21910112359550563,0.9698952879581152,0.8420454545454545,0.32500000000000007,39,23,741,139,942
0.863,0.8280254777070064,0.5944982057768105,0.6290322580645161,0.21910112359550563,0.9698952879581152,0.8420454545454545,0.32500000000000007,39,23,741,139,942
0.864,0.8280254777070064,0.5944982057768105,0.6290322580645161,0.21910112359550563,0.9698952879581152,0.8420454545454545,0.32500000000000007,39,23,741,139,942
