u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,16,linear,0.0,0.6768377253814147,0.6787330316742082
64,tanh,0.3,16,tanh,0.1,0.6588072122052705,0.6470588235294118
64,tanh,0.3,16,tanh,0.05,0.6726768377253814,0.6470588235294118
64,tanh,0.3,16,tanh,0.0,0.6588072122052705,0.6470588235294118
64,tanh,0.3,16,sigmoid,0.1,0.6435506241331485,0.6561085972850679
64,tanh,0.3,16,sigmoid,0.05,0.6019417475728155,0.7013574660633484
64,tanh,0.3,16,sigmoid,0.0,0.5464632454923717,0.6515837104072398
64,tanh,0.3,8,relu,0.1,0.39667128987517336,0.7375565610859729
64,tanh,0.3,8,relu,0.05,0.29958391123439665,0.8235294117647058
64,tanh,0.3,8,relu,0.0,0.3509015256588072,0.7647058823529411
64,tanh,0.3,8,linear,0.1,0.6754507628294036,0.6289592760180995
64,tanh,0.3,8,linear,0.05,0.6615811373092927,0.6561085972850679
64,tanh,0.3,8,linear,0.0,0.6615811373092927,0.669683257918552
64,tanh,0.3,8,tanh,0.1,0.6712898751733704,0.6380090497737556
64,tanh,0.3,8,tanh,0.05,0.6532593619972261,0.6425339366515838
64,tanh,0.3,8,tanh,0.0,0.6255201109570042,0.6742081447963801
64,tanh,0.3,8,sigmoid,0.1,0.0,1.0
64,tanh,0.3,8,sigmoid,0.05,0.0,1.0
64,tanh,0.3,8,sigmoid,0.0,0.6449375866851595,0.6515837104072398
64,tanh,0.3,4,relu,0.1,0.46601941747572817,0.6923076923076923
64,tanh,0.3,4,relu,0.05,0.6560332871012483,0.6832579185520362
64,tanh,0.3,4,relu,0.0,0.6907073509015257,0.6153846153846154
64,tanh,0.3,4,linear,0.1,0.6601941747572816,0.6244343891402715
64,tanh,0.3,4,linear,0.05,0.5728155339805825,0.665158371040724
64,tanh,0.3,4,linear,0.0,0.6712898751733704,0.6289592760180995
64,tanh,0.3,4,tanh,0.1,0.6726768377253814,0.6289592760180995
64,tanh,0.3,4,tanh,0.05,0.6532593619972261,0.6380090497737556
64,tanh,0.3,4,tanh,0.0,0.5977808599167822,0.6742081447963801
64,tanh,0.3,4,sigmoid,0.1,0.0,1.0
64,tanh,0.3,4,sigmoid,0.05,0.6837725381414702,0.6425339366515838
64,tanh,0.3,4,sigmoid,0.0,0.665742024965326,0.6153846153846154
64,tanh,0.2,16,relu,0.1,0.6296809986130375,0.6787330316742082
64,tanh,0.2,16,relu,0.05,0.4868238557558946,0.669683257918552
64,tanh,0.2,16,relu,0.0,0.6879334257975035,0.6244343891402715
64,tanh,0.2,16,linear,0.1,0.6477115117891817,0.665158371040724
64,tanh,0.2,16,linear,0.05,0.665742024965326,0.6425339366515838
64,tanh,0.2,16,linear,0.0,0.6601941747572816,0.6289592760180995
64,tanh,0.2,16,tanh,0.1,0.6685159500693482,0.6334841628959276
64,tanh,0.2,16,tanh,0.05,0.6421636615811374,0.6470588235294118
64,tanh,0.2,16,tanh,0.0,0.6574202496532594,0.6470588235294118
64,tanh,0.2,16,sigmoid,0.1,0.24549237170596394,0.8687782805429864
64,tanh,0.2,16,sigmoid,0.05,0.651872399445215,0.6561085972850679
64,tanh,0.2,16,sigmoid,0.0,0.3814147018030513,0.8371040723981901
64,tanh,0.2,8,relu,0.1,0.624133148404993,0.6063348416289592
64,tanh,0.2,8,relu,0.05,0.5852981969486823,0.6832579185520362
64,tanh,0.2,8,relu,0.0,0.6380027739251041,0.6561085972850679
64,tanh,0.2,8,linear,0.1,0.6407766990291263,0.6515837104072398
64,tanh,0.2,8,linear,0.05,0.5991678224687933,0.6787330316742082
64,tanh,0.2,8,linear,0.0,0.6380027739251041,0.6380090497737556
64,tanh,0.2,8,tanh,0.1,0.6726768377253814,0.6380090497737556
64,tanh,0.2,8,tanh,0.05,0.6504854368932039,0.6561085972850679
64,tanh,0.2,8,tanh,0.0,0.6560332871012483,0.6561085972850679
64,tanh,0.2,8,sigmoid,0.1,0.6130374479889042,0.669683257918552
64,tanh,0.2,8,sigmoid,0.05,0.6477115117891817,0.6425339366515838
64,tanh,0.2,8,sigmoid,0.0,0.40499306518723993,0.8642533936651584
64,tanh,0.2,4,relu,0.1,0.5575589459084604,0.7058823529411765
64,tanh,0.2,4,relu,0.05,0.636615811373093,0.665158371040724
64,tanh,0.2,4,relu,0.0,0.6338418862690708,0.6561085972850679
64,tanh,0.2,4,linear,0.1,0.6671289875173371,0.6470588235294118
64,tanh,0.2,4,linear,0.05,0.6782246879334258,0.6334841628959276
64,tanh,0.2,4,linear,0.0,0.6074895977808599,0.6877828054298643
64,tanh,0.2,4,tanh,0.1,0.6560332871012483,0.6334841628959276
