u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,8,tanh,0.05,0.6643550624133149,0.6470588235294118
64,tanh,0.3,8,tanh,0.0,0.608876560332871,0.6380090497737556
64,tanh,0.3,8,sigmoid,0.1,0.6490984743411928,0.6561085972850679
64,tanh,0.3,8,sigmoid,0.05,0.5963938973647711,0.6923076923076923
64,tanh,0.3,8,sigmoid,0.0,0.6671289875173371,0.6425339366515838
64,tanh,0.3,4,relu,0.1,0.7142857142857143,0.583710407239819
64,tanh,0.3,4,relu,0.05,0.5090152565880721,0.6968325791855203
64,tanh,0.3,4,relu,0.0,0.6699029126213593,0.6470588235294118
64,tanh,0.3,4,linear,0.1,0.6782246879334258,0.6515837104072398
64,tanh,0.3,4,linear,0.05,0.6199722607489597,0.6244343891402715
64,tanh,0.3,4,linear,0.0,0.6310679611650486,0.6515837104072398
64,tanh,0.3,4,tanh,0.1,0.6560332871012483,0.6334841628959276
64,tanh,0.3,4,tanh,0.05,0.6490984743411928,0.6515837104072398
64,tanh,0.3,4,tanh,0.0,0.6754507628294036,0.6380090497737556
64,tanh,0.3,4,sigmoid,0.1,0.20527045769764216,0.8597285067873304
64,tanh,0.3,4,sigmoid,0.05,0.6352288488210819,0.665158371040724
64,tanh,0.3,4,sigmoid,0.0,0.59500693481276,0.6877828054298643
64,tanh,0.2,16,relu,0.1,0.6269070735090153,0.6606334841628959
64,tanh,0.2,16,relu,0.05,0.6560332871012483,0.6515837104072398
64,tanh,0.2,16,relu,0.0,0.6435506241331485,0.6515837104072398
64,tanh,0.2,16,linear,0.1,0.5963938973647711,0.6787330316742082
64,tanh,0.2,16,linear,0.05,0.6546463245492372,0.6561085972850679
64,tanh,0.2,16,linear,0.0,0.6449375866851595,0.6606334841628959
64,tanh,0.2,16,tanh,0.1,0.6601941747572816,0.6561085972850679
64,tanh,0.2,16,tanh,0.05,0.665742024965326,0.6515837104072398
64,tanh,0.2,16,tanh,0.0,0.6671289875173371,0.6199095022624435
64,tanh,0.2,16,sigmoid,0.1,0.3578363384188627,0.8687782805429864
64,tanh,0.2,16,sigmoid,0.05,0.665742024965326,0.6470588235294118
64,tanh,0.2,16,sigmoid,0.0,0.6282940360610264,0.6515837104072398
64,tanh,0.2,8,relu,0.1,0.6560332871012483,0.6380090497737556
64,tanh,0.2,8,relu,0.05,0.6699029126213593,0.6289592760180995
64,tanh,0.2,8,relu,0.0,0.6782246879334258,0.6334841628959276
64,tanh,0.2,8,linear,0.1,0.680998613037448,0.6425339366515838
