,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN_H,CONVIVEN_0,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO.BN0,ORIENTSEX.BN0,GENERO.BN1,ORIENTSEX.BN1
134,True,True,16.0,False,2,0,1.0,0.0,0.0,0.0,True,False,3.4,0.24,2.25,2.0,1.4375,3.0,4.0,1.7142857142857142,4.0,0.0,4.0,True,True,False,False
135,False,True,16.0,True,0,1,1.0,0.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.875,3.0,0.609375,2.7142857142857144,3.0,0.7755102040816327,4.0,0.8,2.0,False,True,True,False
136,True,False,17.0,False,2,2,1.0,0.0,0.0,0.0,True,True,3.0,0.4,2.5,3.0,0.5,4.0,4.0,0.0,3.6,0.64,2.0,True,True,False,False
137,True,False,16.0,True,3,3,1.0,0.0,1.0,0.0,True,False,4.0,0.0,2.0,2.0,0.25,4.0,4.0,0.0,3.4,1.04,2.0,False,True,True,False
138,True,True,17.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.0,1.2,2.625,2.5,0.984375,3.613544389929449,4.0,0.4931223339049495,3.2,0.1599999999999999,4.0,True,True,False,False
139,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.0,2.0,0.5,3.7142857142857144,4.0,0.489795918367347,4.6,0.24,1.0,False,False,True,True
140,True,False,17.0,False,2,2,0.0,0.0,0.0,0.0,True,True,3.0,0.4,2.0,1.5,1.5,3.2857142857142856,4.0,1.0612244897959184,3.8,2.16,5.0,True,True,False,False
141,False,False,16.0,False,0,1,1.0,0.0,0.0,0.0,True,False,2.4,0.64,1.5,1.0,0.5,4.0,4.0,0.0,3.2,1.36,1.0,True,False,False,True
142,False,True,16.0,False,3,2,0.0,0.0,1.0,0.0,False,False,3.0,0.4,2.125,2.0,0.609375,2.7142857142857144,3.0,0.7755102040816327,3.0,1.2,3.0,True,True,False,False
143,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.5,2.5,0.75,2.5714285714285716,2.0,0.5306122448979592,3.4,1.04,1.0,False,True,True,False
144,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.25,2.0,0.6875,3.7142857142857144,4.0,0.2040816326530612,2.8,0.5599999999999999,3.0,True,True,False,False
145,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,True,3.8,0.1599999999999999,1.875,2.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,3.2,1.36,2.0,True,True,False,False
146,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.125,2.0,1.109375,2.857142857142857,3.0,0.4081632653061224,4.4,0.64,1.0,False,False,True,True
147,False,True,14.0,True,3,4,0.0,1.0,0.0,0.0,False,False,3.0,0.0,2.0,2.0,0.0,3.5714285714285716,4.0,0.5306122448979593,3.6,0.24,4.0,True,True,False,False
148,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.25,2.0,1.4375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,1.0,False,True,True,False
149,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,1.9689612015018776,2.0,0.6946662520892042,3.7142857142857144,4.0,0.2040816326530612,4.0,0.8,1.0,True,True,False,False
150,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.625,3.0,1.984375,4.0,4.0,0.0,5.0,0.0,1.0,False,True,True,False
151,True,False,14.0,False,0,1,1.0,1.0,1.0,1.0,True,False,3.4,0.24,2.375,2.0,1.734375,4.0,4.0,0.0,5.0,0.0,1.0,False,True,True,False
152,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,1.04,2.75,2.5,1.1875,3.2857142857142856,3.0,0.489795918367347,4.2135635635635635,1.3553104556007458,2.0,True,True,False,False
153,True,False,14.0,True,3,4,1.0,1.0,0.0,0.0,False,False,2.6,1.04,2.0,2.0,0.75,3.4285714285714284,4.0,0.816326530612245,4.8,0.1599999999999999,5.0,False,True,True,False
154,True,False,14.0,False,3,5,1.0,1.0,0.0,0.0,False,False,2.6394309957574245,0.6777640103116277,2.125,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,False,True,True,False
155,False,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,True,3.4,0.24,2.5,2.0,1.0,4.0,4.0,0.0,4.2,0.96,4.0,True,True,False,False
156,True,True,14.0,True,3,5,1.0,0.0,0.0,0.0,True,False,1.4,0.24,3.125,3.0,0.109375,1.341970763787126,1.0,0.3034367778509358,4.6,0.24,1.0,False,True,True,False
157,True,False,14.0,False,2,0,1.0,1.0,1.0,0.0,True,False,2.2,0.96,2.375,2.5,0.984375,2.857142857142857,4.0,1.836734693877551,4.8,0.1599999999999999,4.0,True,True,False,False
158,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.625,3.0,0.234375,2.7142857142857144,3.0,0.2040816326530612,3.2,1.7600000000000002,1.0,True,True,False,False
159,True,False,14.0,False,0,1,1.0,1.0,1.0,0.0,True,False,3.6,0.24,2.125,2.0,1.109375,4.0,4.0,0.0,4.2,0.5599999999999999,4.0,True,True,False,False
160,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,1.6,0.24,2.75,3.0,0.6875,2.4285714285714284,2.0,0.816326530612245,3.0,0.4,1.0,True,True,False,False
161,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,True,4.0,0.0,2.25,2.0,0.1875,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,1.0,True,True,False,False
162,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,1.75,1.5,0.6875,3.4285714285714284,4.0,0.5306122448979592,2.2,0.5599999999999999,2.0,False,True,True,False
163,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,True,2.8,0.96,2.75,2.0,0.9375,1.4285714285714286,1.0,1.1020408163265305,1.0,0.0,1.0,True,True,False,False
164,False,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.5,2.5,0.75,2.9596343430722354,3.7174404015056464,1.357616432271159,2.8572001001753065,0.7103676462609967,3.0,False,True,True,False
165,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.6400000000000002,2.0,1.5,1.5,4.0,4.0,0.0,1.0,0.0,1.0,True,False,False,True
166,True,False,17.0,False,4,2,1.0,0.0,0.0,0.0,False,False,2.4,1.0400000000000005,1.5,1.0,0.75,4.0,4.0,0.0,3.2,0.5599999999999999,1.0,False,True,True,False
167,True,True,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.375,2.0,0.734375,1.7142857142857142,2.0,0.2040816326530612,4.2,0.1599999999999999,4.0,True,True,False,False
168,False,True,15.0,False,2,0,1.0,0.0,0.0,0.0,True,True,3.0,1.2,2.25,2.0,0.9375,4.0,4.0,0.0,3.8,0.1599999999999999,4.0,True,True,False,False
169,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.4,0.24,3.0,3.0,0.25,2.7142857142857144,4.0,2.204081632653061,4.0,0.0,2.0,False,False,True,True
170,False,True,16.0,False,2,2,1.0,0.0,0.0,0.0,True,False,3.3520482533299827,0.2875588773708363,2.625,3.0,0.734375,3.4285714285714284,4.0,0.5306122448979592,3.4,0.24,1.0,False,True,True,False
171,True,False,17.0,False,0,1,0.0,1.0,0.0,1.0,False,False,3.2,0.5599999999999999,1.75,2.0,0.4375,4.0,4.0,0.0,5.0,0.0,2.0,True,True,False,False
172,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.2,0.1599999999999999,2.875,3.0,0.359375,3.0,3.0,0.0,4.4,0.24,2.0,False,False,True,True
173,True,False,16.0,False,2,0,1.0,1.0,1.0,0.0,True,False,3.2,1.36,2.75,3.0,0.9375,3.5714285714285716,4.0,1.1020408163265307,5.0,0.0,2.0,False,False,True,True
174,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.375,3.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.2,0.1599999999999999,4.0,True,True,False,False
175,True,False,15.0,False,3,2,1.0,1.0,0.0,0.0,False,False,2.8,0.96,2.0,1.5,1.25,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,False,True,True,False
176,True,False,16.0,False,2,3,1.0,1.0,0.0,0.0,True,False,2.2,0.1599999999999999,2.5,2.5,0.75,2.857142857142857,3.0,0.979591836734694,3.4,0.24,3.0,True,True,False,False
177,True,False,17.0,False,3,2,1.0,0.0,1.0,0.0,True,False,3.8,0.1599999999999999,2.375,2.0,1.234375,4.0,4.0,0.0,4.0,0.4,4.0,True,True,False,False
178,True,False,17.0,False,4,3,0.0,0.0,1.0,1.0,False,False,3.0,0.8,2.625,3.0,0.734375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,3.0,False,True,True,False
179,True,False,16.0,False,2,2,1.0,0.0,0.0,0.0,True,False,3.0,0.8,2.5,2.5,0.75,3.5714285714285716,4.0,0.2448979591836734,4.0,0.4,1.0,False,True,True,False
180,True,False,16.0,False,4,4,1.0,1.0,0.0,0.0,False,True,2.8,0.1599999999999999,2.75,3.0,0.9375,3.4285714285714284,3.0,0.2448979591836734,3.8,0.1599999999999999,3.0,True,True,False,False
181,True,False,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.5,2.5,0.75,2.7142857142857144,3.0,1.346938775510204,3.6,0.64,4.0,False,True,True,False
182,True,True,16.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.2,1.36,2.5,2.5,0.25,3.7142857142857144,4.0,0.489795918367347,3.6,0.64,5.0,True,True,False,False
183,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.4,0.24,1.625,1.5,0.484375,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,2.0,False,True,True,False
184,True,False,16.0,False,3,2,1.0,1.0,0.0,0.0,True,False,2.6,1.84,2.5,2.0,1.5,3.7142857142857144,4.0,0.489795918367347,3.6,0.64,4.0,True,True,False,False
185,True,False,17.0,True,4,4,1.0,1.0,0.0,0.0,False,True,3.0,0.4,1.625,1.5,0.484375,3.0,3.0,0.5714285714285714,5.0,0.0,1.0,False,True,True,False
186,True,True,16.0,False,2,0,1.0,1.0,0.0,1.0,True,False,3.0,0.8,2.875,3.0,0.609375,2.857142857142857,3.0,0.4081632653061224,4.4,1.44,1.0,False,True,True,False
187,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.75,3.0,0.6875,3.142857142857143,4.0,1.2653061224489797,4.4,0.6399999999999999,2.0,True,True,False,False
188,True,False,16.0,False,3,2,1.0,1.0,0.0,0.0,True,True,3.0,0.4,2.375,2.5,0.484375,3.5714285714285716,4.0,0.5306122448979592,3.2,1.36,3.0,False,True,True,False
189,True,True,16.0,True,2,2,1.0,1.0,0.0,0.0,False,False,2.8,0.1599999999999999,2.125,2.0,0.109375,3.5714285714285716,4.0,0.5306122448979593,4.0,0.0,2.0,True,True,False,False
190,True,False,17.0,False,2,2,1.0,0.0,0.0,0.0,False,False,3.4,0.24,2.625,3.0,1.734375,2.5714285714285716,3.0,0.2448979591836734,2.4,0.24,2.0,True,True,False,False
191,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.0,0.0,2.0,2.0,0.5,4.0,4.0,0.0,4.0,0.0,1.0,True,True,False,False
192,True,False,17.0,False,3,0,1.0,1.0,0.0,0.0,True,True,2.8,2.16,2.875,3.5,1.609375,3.2857142857142856,4.0,1.3469387755102038,2.6,0.64,5.0,True,True,False,False
193,True,False,17.0,True,2,2,1.0,1.0,0.0,0.0,True,False,2.752048253329982,0.5500167813668152,2.625,3.0,0.734375,4.0,4.0,0.0,4.8,0.1599999999999999,2.0,True,True,False,False
194,True,True,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.625,3.0,0.234375,3.0,3.0,0.0,4.0,0.4,5.0,True,True,False,False
195,False,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.375,2.0,1.234375,3.5714285714285716,4.0,0.2448979591836734,4.0,0.8,1.0,False,False,True,True
196,True,False,16.0,True,3,3,0.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.0,2.0,0.5,3.4285714285714284,3.0,0.2448979591836734,3.8,0.96,3.0,False,True,True,False
197,True,False,17.0,True,0,1,0.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.375,2.5,0.484375,3.5714285714285716,4.0,1.1020408163265307,2.8,0.5599999999999999,4.0,True,True,False,False
198,True,False,16.0,False,0,1,1.0,0.0,0.0,0.0,False,False,2.6,0.24,2.5,2.5,0.75,2.5714285714285716,3.0,0.2448979591836734,4.6,0.24,1.0,True,True,False,False
199,True,False,17.0,False,3,2,1.0,0.0,0.0,0.0,True,False,3.6,0.64,1.875,2.0,0.609375,4.0,4.0,0.0,4.0,0.4,4.0,True,True,False,False
200,True,True,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.375,2.0,1.984375,3.4285714285714284,4.0,1.1020408163265307,3.4,2.24,2.0,True,True,False,False
201,True,False,17.0,False,3,3,1.0,0.0,0.0,0.0,True,False,2.2,0.1599999999999999,2.625,2.5,0.484375,2.142857142857143,2.0,0.1224489795918367,3.8,0.5599999999999999,2.0,False,False,True,True
202,False,True,16.0,True,3,2,1.0,0.0,0.0,0.0,True,False,3.2,0.5599999999999999,1.75,2.0,0.4375,3.857142857142857,4.0,0.1224489795918367,4.0,1.2,2.0,False,True,True,False
203,True,False,17.0,False,3,3,0.0,1.0,0.0,0.0,False,False,2.6,0.24,2.375,2.5,0.484375,3.4285714285714284,3.0,0.2448979591836734,4.2,0.1599999999999999,5.0,True,True,False,False
204,True,False,15.0,True,2,3,1.0,0.0,1.0,0.0,False,False,2.8,1.36,2.20059375,2.302375,1.1304774677734375,2.9596343430722354,3.7174404015056464,1.6433307179854444,4.4,0.6399999999999999,1.0,False,True,True,False
205,True,False,16.0,True,4,4,1.0,0.0,0.0,0.0,False,False,3.6,0.24,1.75,1.0,1.1875,2.857142857142857,3.0,0.979591836734694,2.4,0.64,3.0,True,True,False,False
206,True,False,16.0,False,4,3,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.875,3.0,0.859375,3.4285714285714284,4.0,0.816326530612245,3.4,0.64,1.0,False,True,True,False
207,True,False,16.0,False,0,1,1.0,0.0,1.0,0.0,True,False,3.1342335583895973,0.2036074760125391,2.5939612015018776,2.8758448060075095,0.2178397502118574,2.5714285714285716,3.0,0.2448979591836734,3.8,0.1599999999999999,5.0,True,True,False,False
208,True,False,17.0,False,3,3,1.0,0.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.5,2.5,0.25,3.142857142857143,3.0,0.6938775510204082,2.0,0.4,1.0,False,True,True,False
209,True,False,16.0,False,4,5,0.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.875,2.5,0.859375,2.857142857142857,3.0,0.4081632653061224,2.6,0.64,4.0,True,True,False,False
210,True,True,16.0,False,3,2,0.0,1.0,0.0,0.0,False,True,2.0,1.2,2.75,3.0,0.4375,3.142857142857143,3.0,0.4081632653061224,5.0,0.0,1.0,False,True,True,False
211,True,False,16.0,False,4,4,0.0,0.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.5,2.5,0.75,3.4285714285714284,4.0,1.1020408163265307,3.4,1.84,4.0,True,True,False,False
212,True,False,14.0,False,3,2,1.0,1.0,0.0,0.0,False,False,3.4,0.24,2.75,3.0,0.9375,4.0,4.0,0.0,4.657200100175307,0.1844472856298924,1.0,False,True,True,False
213,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,1.8,1.36,2.25,2.0,0.9375,2.857142857142857,3.0,0.979591836734694,3.8,0.96,1.0,True,False,False,True
214,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,4.0,0.0,2.5,2.5,2.25,3.5714285714285716,4.0,1.1020408163265307,5.0,0.0,1.0,False,True,True,False
215,False,True,16.0,False,3,3,0.0,0.0,0.0,1.0,False,False,3.6,0.64,1.375,1.0,0.484375,3.142857142857143,4.0,1.8367346938775508,4.2,2.56,3.0,True,True,False,False
216,True,False,15.0,False,2,0,0.0,1.0,0.0,0.0,False,False,2.8,0.96,2.732218710810133,2.8520000000000003,0.9037626303011752,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,False,True,True,False
217,True,False,16.0,False,3,2,1.0,0.0,0.0,0.0,False,False,1.7520482533299824,0.4541132880267799,2.625,3.0,1.734375,3.7142857142857144,4.0,0.489795918367347,4.413563563563564,0.6298850301753205,1.0,False,True,True,False
218,True,False,15.0,False,2,2,1.0,0.0,0.0,0.0,False,False,3.6,0.24,2.75,3.0,0.9375,3.857142857142857,4.0,0.1224489795918367,4.0,0.8,2.0,True,True,False,False
219,True,False,17.0,False,5,4,1.0,0.0,0.0,0.0,True,False,1.8,0.56,2.519218710810133,2.5768748432405317,1.2333668011062917,3.5714285714285716,4.0,1.1020408163265307,3.4,2.6399999999999997,5.0,True,True,False,False
220,True,False,16.0,True,4,4,1.0,0.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.25,2.5,1.1875,3.5714285714285716,4.0,0.5306122448979593,3.4,1.8400000000000003,1.0,False,True,True,False
221,True,False,15.0,True,3,4,0.0,0.0,0.0,1.0,False,False,2.6,1.0400000000000005,2.75,2.5,1.1875,3.5004116404767873,4.0,0.5000010166872927,2.2,2.16,3.0,True,True,False,False
222,True,False,17.0,False,0,1,0.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.487149824912456,2.9485992996498247,0.98830571391092,2.0,1.0,1.4285714285714286,3.6,1.04,1.0,False,False,True,True
223,True,False,16.0,False,2,0,1.0,0.0,0.0,0.0,False,False,3.7520482533299826,0.2459202747068503,1.625,1.0,0.984375,4.0,4.0,0.0,2.0,0.8,1.0,False,True,True,False
224,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,2.2,0.96,2.75,3.0,0.6875,4.0,4.0,0.0,4.2,0.1599999999999999,1.0,False,False,True,True
225,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,2.375,2.5,0.984375,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,1.0,False,True,True,False
226,True,False,14.0,False,0,1,1.0,0.0,0.0,0.0,False,False,3.6,0.24,2.375,2.5,1.484375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,1.0,False,True,True,False
227,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.0,0.0,2.875,3.0,0.609375,3.142857142857143,3.0,0.6938775510204082,2.8,1.36,2.0,False,False,True,True
228,False,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.24,2.375,2.5,1.484375,3.0,3.0,0.0,5.0,0.0,2.0,False,True,True,False
229,True,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,True,3.2,0.5599999999999999,2.0,1.5,1.25,3.7142857142857144,4.0,0.2040816326530612,4.0,1.6,2.0,False,True,True,False
230,False,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.25,2.0,0.9375,3.0,4.0,1.7142857142857142,4.0,0.8,1.0,False,True,True,False
231,True,False,14.0,False,4,3,1.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.25,2.0,0.9375,2.0,2.0,0.8571428571428571,2.4,0.24,4.0,True,True,False,False
232,True,False,15.0,False,4,4,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,1.75,2.0,0.4375,3.5714285714285716,4.0,0.5306122448979592,3.6,1.04,3.0,True,True,False,False
233,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.0,0.0,3.0,3.0,1.0,3.5714285714285716,4.0,0.5306122448979592,4.2,0.5599999999999999,2.0,False,True,True,False
234,True,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,1.875,1.5,0.859375,4.0,4.0,0.0,5.0,0.0,1.0,False,True,True,False
235,True,False,15.0,True,0,1,1.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.75,3.0,0.6875,2.5714285714285716,3.0,0.5306122448979592,2.2,0.1599999999999999,2.0,True,True,False,False
236,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,1.8,1.36,2.25,2.0,0.6875,2.4285714285714284,3.0,1.1020408163265307,4.6,0.6399999999999999,4.0,False,False,True,True
237,True,False,16.0,True,2,0,1.0,1.0,0.0,0.0,True,False,1.4,0.24,2.125,2.0,0.359375,3.142857142857143,3.0,0.6938775510204082,4.6,0.24,4.0,False,False,True,True
238,True,False,16.0,False,4,3,1.0,0.0,0.0,0.0,False,False,3.0,0.4,1.875,2.0,0.609375,3.857142857142857,4.0,0.1224489795918367,1.8,1.36,2.0,False,True,True,False
239,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.625,3.0,1.234375,3.5714285714285716,4.0,1.1020408163265307,4.4,0.24,5.0,True,False,False,True
240,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.0,2.5,2.5,0.25,3.142857142857143,3.0,0.4081632653061224,4.0,0.8,2.0,False,True,True,False
241,True,False,15.0,True,0,1,1.0,0.0,0.0,0.0,False,False,2.2,0.96,3.25,3.0,0.1875,2.5714285714285716,2.0,1.1020408163265307,2.6,1.44,3.0,False,True,True,False
242,True,False,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.125,2.0,0.109375,4.0,4.0,0.0,4.0,0.4,3.0,True,True,False,False
243,True,False,16.0,False,3,2,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.0,2.0,0.5,3.142857142857143,4.0,1.2653061224489797,3.8,0.1599999999999999,5.0,True,True,False,False
244,True,False,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,4.0,0.0,2.875,3.0,0.359375,4.0,4.0,0.0,2.4,1.44,5.0,True,True,False,False
245,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.125,2.0,0.609375,2.7142857142857144,4.0,2.204081632653061,1.2,0.16,4.0,True,True,False,False
246,True,False,15.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.4,1.44,2.375,2.0,0.734375,2.857142857142857,3.0,1.551020408163265,4.0,0.8,4.0,True,True,False,False
247,True,False,16.0,True,3,2,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.0,2.0,0.75,3.857142857142857,4.0,0.1224489795918367,4.4,0.64,1.0,False,True,True,False
248,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.0,0.0,2.375,2.0,0.234375,3.5714285714285716,4.0,0.5306122448979592,4.4,0.24,1.0,True,True,False,False
249,True,True,16.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,1.875,2.0,0.609375,3.5714285714285716,4.0,0.5306122448979592,3.4,0.24,3.0,False,True,True,False
250,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.2,1.36,2.625,2.5,1.484375,3.5714285714285716,4.0,0.2448979591836734,3.8,2.16,2.0,True,True,False,False
251,True,True,17.0,False,0,1,1.0,0.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.625,2.5,0.984375,3.5714285714285716,4.0,0.5306122448979592,3.8,0.5599999999999999,3.0,False,True,True,False
252,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,1.04,2.5,2.0,0.5,3.142857142857143,4.0,1.2653061224489797,3.8,0.1599999999999999,2.0,True,True,False,False
253,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,1.875,2.0,0.859375,3.142857142857143,3.0,0.1224489795918367,2.8,0.96,1.0,False,True,True,False
254,True,True,16.0,True,3,3,1.0,0.0,0.0,0.0,False,False,2.8,0.96,1.875,2.0,0.359375,3.4285714285714284,4.0,0.816326530612245,3.2,1.7600000000000002,5.0,False,True,True,False
255,True,True,17.0,False,2,2,1.0,0.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.5,2.5,0.25,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,2.0,True,True,False,False
256,True,True,17.0,False,3,3,1.0,1.0,1.0,1.0,True,True,4.0,0.0,1.875,2.0,0.859375,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,3.0,True,True,False,False
257,True,False,17.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.5,2.5,0.25,4.0,4.0,0.0,3.0,1.6,4.0,True,True,False,False
258,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.64,3.0,3.0,0.75,3.7142857142857144,4.0,0.489795918367347,4.8,0.1599999999999999,1.0,False,True,True,False
259,True,True,16.0,False,2,2,0.0,1.0,0.0,0.0,False,False,3.4,1.4400000000000002,2.0,2.0,0.25,3.857142857142857,4.0,0.1224489795918367,4.8,0.1599999999999999,1.0,False,True,True,False
260,True,False,16.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.625,2.5,0.484375,3.142857142857143,3.0,0.979591836734694,5.0,0.0,1.0,False,True,True,False
261,True,False,16.0,False,4,2,1.0,1.0,0.0,0.0,True,False,3.6,0.24,1.625,1.5,0.484375,3.142857142857143,3.0,0.6938775510204082,5.0,0.0,1.0,False,True,True,False
262,True,False,15.0,True,3,3,1.0,0.0,0.0,0.0,True,False,2.6,0.64,2.5,2.5,0.75,4.0,4.0,0.0,3.6,0.64,1.0,False,True,True,False
263,True,False,17.0,False,3,3,1.0,0.0,0.0,0.0,True,False,2.2,0.96,2.25,2.5,0.6875,3.2857142857142856,3.0,0.489795918367347,4.4,0.24,1.0,False,True,True,False
264,True,False,16.0,False,4,3,1.0,1.0,1.0,0.0,True,True,2.4,0.6400000000000002,2.644218710810133,2.5768748432405317,1.4629371234037587,3.5714285714285716,4.0,0.2448979591836734,3.8,0.1599999999999999,1.0,False,False,True,True
265,True,False,16.0,True,3,0,1.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.25,2.0,0.4375,3.142857142857143,3.0,0.6938775510204082,4.6,0.24,1.0,False,True,True,False
266,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.2,0.1599999999999999,2.5,2.5,0.75,3.0,3.0,0.5714285714285714,4.0,0.4,1.0,False,True,True,False
267,True,False,16.0,True,3,4,1.0,0.0,0.0,0.0,False,False,3.4,0.64,2.75,2.0,0.9375,4.0,4.0,0.0,2.0,1.6,2.0,False,False,True,True
268,True,False,17.0,False,2,2,1.0,0.0,1.0,0.0,True,False,3.0,0.0,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,4.4,0.6399999999999999,1.0,False,True,True,False
269,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.5,2.5,0.25,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,2.0,False,True,True,False
