idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
3024,1,0.509393451422437,5.0,1.0
439,1,0.509393451422437,0.0,0.0
3380,1,0.509393451422437,1.0,0.0
1874,0,0.2979397781299525,0.0,0.0
3232,1,0.7824773413897281,1.0,0.0
1968,1,0.509393451422437,2.0,0.0
3452,1,0.509393451422437,0.0,0.0
2245,1,0.509393451422437,0.0,0.0
507,0,0.2979397781299525,0.0,0.0
759,1,0.509393451422437,0.0,0.0
2632,0,0.2979397781299525,0.0,0.0
620,1,0.509393451422437,2.0,0.0
1760,0,0.2979397781299525,0.0,0.0
275,1,0.509393451422437,10.0,3.0
3108,1,0.509393451422437,1.0,0.0
3373,1,0.509393451422437,3.0,1.0
1664,1,0.509393451422437,0.0,0.0
3721,1,0.509393451422437,0.0,0.0
1948,1,0.509393451422437,1.0,0.0
1787,1,0.509393451422437,0.0,0.0
2415,0,0.2979397781299525,4.0,7.0
381,1,0.7824773413897281,6.0,1.0
3242,0,0.2979397781299525,8.0,0.0
2242,1,0.7824773413897281,0.0,0.0
634,1,0.509393451422437,1.0,1.0
1208,1,0.509393451422437,0.0,0.0
2849,1,0.7824773413897281,0.0,3.0
3491,0,0.2979397781299525,1.0,0.0
2161,1,0.509393451422437,0.0,0.0
2395,1,0.509393451422437,0.0,0.0
3121,1,0.7824773413897281,0.0,0.0
1380,1,0.7824773413897281,3.0,1.0
2010,1,0.509393451422437,2.0,0.0
1673,0,0.2979397781299525,0.0,0.0
2542,0,0.2979397781299525,1.0,0.0
1260,1,0.509393451422437,1.0,0.0
2437,0,0.2979397781299525,0.0,0.0
3632,1,0.509393451422437,0.0,1.0
41,1,0.7824773413897281,0.0,1.0
2197,0,0.2979397781299525,0.0,0.0
53,1,0.509393451422437,0.0,0.0
2231,1,0.509393451422437,0.0,0.0
1983,0,0.2979397781299525,0.0,0.0
1193,0,0.2979397781299525,2.0,0.0
864,1,0.509393451422437,2.0,0.0
2392,1,0.509393451422437,1.0,2.0
1961,1,0.509393451422437,1.0,1.0
1906,1,0.509393451422437,0.0,0.0
21,1,0.509393451422437,0.0,0.0
3474,1,0.509393451422437,1.0,0.0
279,1,0.509393451422437,3.0,1.0
3120,1,0.509393451422437,4.0,2.0
1430,1,0.509393451422437,3.0,1.0
1929,1,0.7824773413897281,0.0,0.0
3250,1,0.7824773413897281,3.0,1.0
2902,1,0.509393451422437,0.0,0.0
219,1,0.509393451422437,1.0,0.0
2490,1,0.509393451422437,7.0,1.0
2194,0,0.2979397781299525,0.0,0.0
1896,1,0.509393451422437,0.0,0.0
1522,1,0.509393451422437,0.0,1.0
948,0,0.2979397781299525,1.0,0.0
486,0,0.2979397781299525,2.0,0.0
2753,0,0.2979397781299525,0.0,0.0
1837,1,0.509393451422437,0.0,0.0
2967,1,0.509393451422437,0.0,1.0
1550,0,0.2979397781299525,6.0,0.0
3225,1,0.509393451422437,3.0,0.0
2625,0,0.2979397781299525,0.0,0.0
3476,1,0.509393451422437,1.0,3.0
1942,1,0.7824773413897281,2.0,0.0
1146,1,0.509393451422437,0.0,0.0
2870,1,0.509393451422437,1.0,0.0
3466,1,0.509393451422437,2.0,0.0
3656,1,0.509393451422437,0.0,0.0
1241,0,0.2979397781299525,1.0,0.0
1663,0,0.2979397781299525,1.0,0.0
1333,1,0.509393451422437,2.0,0.0
1546,1,0.509393451422437,17.0,14.0
3409,1,0.7824773413897281,0.0,0.0
85,1,0.7824773413897281,0.0,0.0
2295,1,0.509393451422437,0.0,0.0
321,1,0.509393451422437,0.0,0.0
2570,1,0.509393451422437,1.0,0.0
1064,1,0.509393451422437,2.0,0.0
3702,0,0.2979397781299525,0.0,0.0
2478,1,0.509393451422437,2.0,0.0
320,1,0.509393451422437,0.0,0.0
2855,1,0.509393451422437,0.0,0.0
3236,0,0.2979397781299525,2.0,0.0
1259,0,0.2979397781299525,3.0,0.0
3188,0,0.2979397781299525,0.0,0.0
228,1,0.509393451422437,1.0,0.0
2801,1,0.509393451422437,2.0,0.0
2418,1,0.509393451422437,0.0,0.0
3695,1,0.509393451422437,3.0,2.0
1556,1,0.509393451422437,12.0,11.0
3185,0,0.2979397781299525,0.0,0.0
982,0,0.2979397781299525,1.0,0.0
529,0,0.2979397781299525,0.0,0.0
2419,1,0.509393451422437,0.0,2.0
2717,0,0.2979397781299525,0.0,0.0
1097,1,0.7824773413897281,1.0,0.0
1511,1,0.509393451422437,0.0,0.0
2851,1,0.509393451422437,1.0,1.0
2602,1,0.509393451422437,1.0,0.0
3131,1,0.509393451422437,4.0,0.0
1137,1,0.509393451422437,1.0,0.0
181,1,0.509393451422437,3.0,0.0
2052,1,0.509393451422437,0.0,0.0
1902,1,0.509393451422437,0.0,0.0
2030,1,0.509393451422437,0.0,0.0
3226,1,0.509393451422437,1.0,0.0
3644,1,0.7824773413897281,1.0,0.0
128,1,0.509393451422437,0.0,3.0
1082,1,0.509393451422437,1.0,1.0
1387,1,0.509393451422437,0.0,0.0
2728,1,0.509393451422437,5.0,1.0
2255,1,0.509393451422437,0.0,0.0
2269,1,0.509393451422437,1.0,2.0
1267,1,0.509393451422437,1.0,1.0
3116,0,0.2979397781299525,0.0,0.0
851,1,0.7824773413897281,0.0,0.0
2572,1,0.509393451422437,0.0,0.0
285,1,0.509393451422437,11.0,1.0
3724,1,0.7824773413897281,0.0,0.0
3268,1,0.509393451422437,0.0,0.0
1329,1,0.509393451422437,2.0,0.0
684,1,0.509393451422437,1.0,1.0
1997,0,0.2979397781299525,1.0,0.0
247,1,0.509393451422437,0.0,0.0
393,0,0.2979397781299525,1.0,0.0
1310,1,0.7824773413897281,0.0,0.0
2444,1,0.509393451422437,4.0,0.0
990,1,0.509393451422437,0.0,0.0
642,1,0.509393451422437,0.0,0.0
2523,0,0.2979397781299525,5.0,1.0
1320,1,0.509393451422437,0.0,0.0
3539,1,0.509393451422437,1.0,0.0
2436,1,0.7824773413897281,0.0,0.0
702,1,0.509393451422437,1.0,1.0
2693,1,0.509393451422437,0.0,0.0
3213,1,0.509393451422437,0.0,0.0
1852,1,0.509393451422437,1.0,0.0
1894,1,0.509393451422437,0.0,0.0
1926,1,0.509393451422437,0.0,0.0
837,1,0.509393451422437,0.0,0.0
3396,1,0.509393451422437,2.0,0.0
3390,1,0.509393451422437,0.0,0.0
2674,1,0.509393451422437,0.0,0.0
2907,1,0.509393451422437,4.0,0.0
728,1,0.509393451422437,0.0,0.0
1729,1,0.509393451422437,4.0,0.0
2571,1,0.509393451422437,5.0,0.0
489,1,0.509393451422437,1.0,2.0
252,0,0.2979397781299525,2.0,2.0
2720,1,0.509393451422437,0.0,0.0
1484,0,0.2979397781299525,0.0,0.0
3407,1,0.509393451422437,0.0,0.0
1720,1,0.509393451422437,1.0,0.0
