idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
2606,1,0.5073472261428833,0.0,0.0
2614,0,0.496658444404602,0.0,0.0
2616,1,0.6661971211433411,4.0,0.0
2626,1,0.5629516243934631,2.0,0.0
2629,1,0.5226694345474243,5.0,1.0
2634,0,0.4623194932937622,3.0,2.0
2641,1,0.6930556893348694,1.0,0.0
2642,1,0.5375623106956482,0.0,0.0
2643,0,0.461019366979599,0.0,0.0
2650,1,0.6622680425643921,0.0,1.0
2652,0,0.4321029484272003,0.0,0.0
2653,1,0.6493725180625916,11.0,0.0
2658,1,0.6531326174736023,2.0,2.0
2659,1,0.5046770572662354,4.0,2.0
2661,0,0.4891217052936554,0.0,0.0
2665,1,0.6086190938949585,0.0,0.0
2670,1,0.5057419538497925,8.0,0.0
2675,1,0.772314190864563,0.0,0.0
2677,1,0.6428589820861816,0.0,0.0
2681,1,0.50722736120224,0.0,1.0
2683,0,0.4764373302459717,0.0,0.0
2689,0,0.4180363714694977,0.0,0.0
2690,1,0.5089842081069946,0.0,0.0
2696,1,0.6617787480354309,0.0,0.0
2697,1,0.5502257347106934,3.0,0.0
2700,1,0.898809015750885,6.0,2.0
2706,0,0.4556335806846618,0.0,0.0
2707,1,0.6392282247543335,3.0,1.0
2708,1,0.5330613255500793,0.0,1.0
2717,1,0.543150782585144,0.0,0.0
2718,0,0.4589336216449737,3.0,0.0
2722,1,0.5794824957847595,0.0,0.0
2726,1,0.5656308531761169,0.0,0.0
2735,1,0.5070557594299316,2.0,2.0
2741,1,0.5514955520629883,1.0,0.0
2742,1,0.5333505272865295,0.0,0.0
2749,1,0.5310962796211243,0.0,0.0
2756,1,0.5229731798171997,0.0,0.0
2758,1,0.6539264917373657,2.0,0.0
2761,1,0.510736882686615,0.0,0.0
2766,1,0.6678562760353088,0.0,0.0
2767,1,0.8484880924224854,0.0,1.0
2768,1,0.5473291873931885,0.0,0.0
2769,1,0.5458426475524902,6.0,3.0
2771,1,0.5839725732803345,0.0,0.0
2773,0,0.448242723941803,0.0,0.0
2777,1,0.6012231111526489,2.0,0.0
2780,1,0.5852847695350647,0.0,0.0
2782,0,0.4672276079654693,0.0,1.0
2787,1,0.6282689571380615,1.0,0.0
2789,1,0.5117603540420532,0.0,0.0
2791,0,0.4958988130092621,0.0,0.0
2792,1,0.5798123478889465,0.0,0.0
2797,0,0.3881226480007171,1.0,0.0
2799,1,0.5420486330986023,0.0,0.0
2803,0,0.4503934681415558,0.0,0.0
2808,1,0.5071661472320557,0.0,0.0
2810,1,0.813689649105072,2.0,0.0
2811,0,0.4671650826931,0.0,0.0
2819,0,0.4382128417491913,1.0,0.0
2820,0,0.3850298821926117,1.0,0.0
2822,0,0.496899664402008,3.0,4.0
2832,1,0.5305642485618591,4.0,1.0
2833,1,0.5275568962097168,0.0,0.0
2837,1,0.7469100952148438,2.0,0.0
2841,1,0.6056265234947205,1.0,0.0
2843,1,0.7226311564445496,1.0,0.0
2845,1,0.7869811058044434,4.0,0.0
2848,0,0.4670807421207428,2.0,1.0
2849,1,0.5273172855377197,0.0,3.0
2850,0,0.4379887282848358,8.0,1.0
2851,1,0.6399180293083191,1.0,1.0
2852,1,0.6901938915252686,2.0,1.0
2856,0,0.476158857345581,3.0,0.0
2858,1,0.6338028311729431,1.0,0.0
2867,1,0.5699281096458435,3.0,0.0
2868,1,0.5583052635192871,0.0,0.0
2872,1,0.515021562576294,6.0,3.0
2877,1,0.651726484298706,8.0,6.0
2881,1,0.7120078802108765,1.0,0.0
2888,1,0.7003990411758423,1.0,0.0
2889,1,0.6109006404876709,1.0,0.0
2891,1,0.7455363273620605,1.0,1.0
2893,1,0.6017491221427917,3.0,1.0
2899,1,0.6965925097465515,0.0,1.0
2901,1,0.6463946104049683,0.0,0.0
2904,1,0.608481764793396,0.0,0.0
2907,1,0.565392255783081,4.0,0.0
2919,1,0.7176438570022583,1.0,3.0
2921,1,0.5527182817459106,0.0,0.0
2924,1,0.6019651889801025,0.0,0.0
2925,1,0.6449349522590637,0.0,1.0
2935,0,0.4934011399745941,0.0,0.0
2936,1,0.5383064150810242,0.0,0.0
2939,0,0.4851768016815185,0.0,0.0
2949,1,0.5984113216400146,2.0,2.0
2950,1,0.6897468566894531,3.0,0.0
2954,1,0.6352843642234802,8.0,11.0
2958,1,0.7043518424034119,0.0,0.0
2959,1,0.6635085344314575,0.0,1.0
2960,1,0.7317482829093933,0.0,0.0
2973,1,0.5339149832725525,4.0,1.0
2975,1,0.6491214632987976,0.0,0.0
2981,1,0.5963613390922546,1.0,0.0
2982,1,0.5309205651283264,3.0,0.0
2984,0,0.4781756997108459,0.0,0.0
2987,0,0.4526945650577545,0.0,1.0
2992,1,0.6580843329429626,1.0,0.0
2998,0,0.493994265794754,2.0,0.0
3004,1,0.6706571578979492,1.0,0.0
3006,0,0.4532591700553894,0.0,0.0
3014,1,0.5218396782875061,1.0,2.0
3016,0,0.4378942549228668,0.0,0.0
3017,1,0.5474571585655212,0.0,1.0
3018,1,0.6459929347038269,6.0,0.0
3021,1,0.573078453540802,1.0,0.0
3026,1,0.5765780806541443,3.0,0.0
3027,1,0.5493859052658081,0.0,0.0
3034,1,0.5957756042480469,8.0,2.0
3040,1,0.5097079277038574,0.0,0.0
3041,0,0.4793415069580078,1.0,0.0
3045,1,0.646782398223877,0.0,0.0
3056,1,0.5439955592155457,0.0,1.0
3059,1,0.5653353333473206,3.0,1.0
3068,0,0.4682409763336181,3.0,0.0
3073,1,0.6466894745826721,0.0,0.0
3077,0,0.4640746116638183,0.0,0.0
3079,1,0.7085458040237427,3.0,0.0
3082,1,0.5114692449569702,4.0,5.0
3083,0,0.4801686406135559,0.0,0.0
3088,1,0.5125600695610046,0.0,1.0
3095,1,0.5200092196464539,0.0,0.0
3101,0,0.4837154448032379,1.0,0.0
3105,1,0.6376537084579468,3.0,1.0
3107,1,0.5546221137046814,1.0,0.0
3120,1,0.6051967740058899,4.0,2.0
3133,1,0.5817484259605408,0.0,0.0
3135,1,0.518982470035553,1.0,0.0
3140,1,0.5868954658508301,1.0,0.0
3147,1,0.5412547588348389,4.0,0.0
3154,1,0.5968821048736572,1.0,1.0
3155,1,0.6172423362731934,3.0,1.0
3158,0,0.4994511902332306,0.0,0.0
3159,0,0.4789741635322571,3.0,0.0
3167,0,0.4925720989704132,0.0,0.0
3172,0,0.458458811044693,4.0,0.0
3173,1,0.63277667760849,2.0,2.0
3176,0,0.4506337642669678,0.0,0.0
3177,1,0.6828364133834839,0.0,0.0
3178,1,0.5799397826194763,1.0,0.0
3179,0,0.4029646515846252,0.0,0.0
3183,1,0.7556785345077515,0.0,0.0
3192,1,0.5644937753677368,6.0,4.0
3193,0,0.4691724479198456,3.0,2.0
3200,1,0.5646862983703613,2.0,2.0
3201,0,0.4791889786720276,6.0,1.0
3205,1,0.5646677613258362,1.0,0.0
3212,1,0.593721330165863,0.0,0.0
3216,1,0.8379190564155579,0.0,0.0
3217,0,0.4956208169460296,0.0,0.0
3219,1,0.5523589253425598,0.0,0.0
3222,0,0.4665249288082123,1.0,0.0
3224,1,0.5199377536773682,6.0,0.0
3227,0,0.4967298507690429,1.0,0.0
3230,1,0.6991416215896606,0.0,0.0
3234,0,0.4255302250385284,1.0,0.0
3245,0,0.4882956445217132,0.0,0.0
3258,1,0.5546601414680481,0.0,0.0
3261,1,0.6789566874504089,1.0,1.0
3263,1,0.5428735017776489,2.0,2.0
3266,1,0.6721138954162598,0.0,0.0
3268,1,0.5909871459007263,0.0,0.0
3270,1,0.6158456802368164,1.0,1.0
3276,1,0.5912692546844482,0.0,2.0
3277,1,0.5617944002151489,0.0,0.0
3280,1,0.5611597895622253,0.0,0.0
3285,1,0.5525045394897461,5.0,7.0
3301,1,0.7173028588294983,2.0,1.0
3304,1,0.5964470505714417,0.0,0.0
3306,1,0.7888038754463196,10.0,1.0
3307,1,0.6044194102287292,6.0,2.0
3308,1,0.6417614817619324,0.0,0.0
3320,1,0.5111920237541199,0.0,0.0
3321,1,0.7658807635307312,0.0,0.0
3322,1,0.511311411857605,0.0,0.0
3333,1,0.6409803032875061,0.0,3.0
3335,0,0.4798101484775543,12.0,0.0
3341,1,0.760887622833252,0.0,0.0
3347,1,0.513266384601593,5.0,0.0
3356,1,0.6631472706794739,1.0,0.0
3359,0,0.4211968779563904,1.0,0.0
3373,1,0.7320648431777954,3.0,1.0
3374,1,0.5104991793632507,0.0,0.0
3376,1,0.663439929485321,2.0,0.0
3384,1,0.6309545636177063,0.0,0.0
3387,1,0.8129784464836121,0.0,0.0
3390,1,0.7739484310150146,0.0,0.0
3392,1,0.6299312710762024,3.0,0.0
3393,1,0.7035425901412964,0.0,0.0
3401,1,0.5623328685760498,0.0,0.0
3402,1,0.5658619403839111,3.0,1.0
3411,1,0.53500896692276,2.0,0.0
3417,1,0.5362343788146973,1.0,0.0
3419,1,0.5419967174530029,0.0,0.0
3421,1,0.5568705201148987,2.0,1.0
3425,0,0.4695748686790466,0.0,0.0
3427,1,0.6220145225524902,0.0,0.0
3430,1,0.6575561165809631,7.0,1.0
3438,0,0.4760608375072479,0.0,0.0
3445,0,0.4911529123783111,0.0,0.0
3462,1,0.5751452445983887,12.0,0.0
3463,1,0.5009796023368835,0.0,0.0
3467,1,0.7941319346427917,1.0,0.0
3469,0,0.4589112997055053,1.0,0.0
3473,1,0.5842384099960327,3.0,0.0
3477,1,0.7186390161514282,0.0,0.0
3478,1,0.5952457785606384,2.0,0.0
3481,1,0.5856620073318481,6.0,1.0
3484,1,0.523500382900238,1.0,0.0
3486,1,0.5703153610229492,3.0,0.0
3488,0,0.4775327742099762,8.0,1.0
3489,1,0.6707656383514404,4.0,0.0
3494,0,0.4993457794189453,0.0,0.0
3505,1,0.6994292140007019,0.0,0.0
3506,1,0.5635954141616821,1.0,0.0
3507,1,0.6733710169792175,3.0,2.0
3508,1,0.5492117404937744,14.0,0.0
3510,1,0.6189919114112854,5.0,2.0
3512,1,0.6411778926849365,0.0,0.0
3515,1,0.6268601417541504,0.0,0.0
3516,1,0.5857980251312256,0.0,0.0
3519,1,0.5777757167816162,8.0,3.0
3532,1,0.5676745176315308,11.0,4.0
3535,1,0.7784268260002136,0.0,0.0
3542,0,0.4553986191749573,1.0,0.0
3544,1,0.5705575942993164,5.0,0.0
3545,1,0.5029476881027222,1.0,0.0
3551,1,0.5816599130630493,0.0,0.0
3556,0,0.4839188456535339,0.0,0.0
3558,0,0.4719195365905761,0.0,0.0
3560,1,0.5397084355354309,1.0,1.0
3561,0,0.4678168892860412,0.0,0.0
3562,0,0.4880780279636383,1.0,2.0
3563,0,0.4188184738159179,1.0,0.0
3569,1,0.7193628549575806,0.0,0.0
3570,0,0.4163964092731476,0.0,0.0
3574,0,0.4075771868228912,1.0,0.0
3575,0,0.4618889689445495,2.0,0.0
3576,0,0.3911568522453308,0.0,0.0
3577,0,0.4294433295726776,3.0,1.0
3584,0,0.4842446446418762,0.0,0.0
3586,0,0.419542521238327,0.0,2.0
3587,0,0.4750485718250274,0.0,0.0
3589,0,0.4510499238967895,0.0,0.0
3593,1,0.5329992771148682,2.0,0.0
3595,0,0.4346660375595093,0.0,0.0
3598,1,0.656043529510498,4.0,0.0
3599,0,0.4086647033691406,4.0,0.0
3606,1,0.569412887096405,7.0,2.0
3609,1,0.6088800430297852,1.0,1.0
3610,1,0.5847496390342712,0.0,0.0
3614,1,0.7120751738548279,0.0,0.0
3622,1,0.6884240508079529,0.0,0.0
3624,1,0.7033560872077942,3.0,0.0
3626,1,0.5547756552696228,1.0,0.0
3640,1,0.6023359894752502,0.0,0.0
3647,1,0.5303565859794617,1.0,0.0
3648,1,0.5820775628089905,1.0,0.0
3649,1,0.5143863558769226,3.0,0.0
3651,0,0.4635069072246551,5.0,0.0
3653,0,0.3674285113811493,1.0,0.0
3656,1,0.5177381634712219,0.0,0.0
3659,1,0.7489911317825317,0.0,1.0
3660,1,0.7504381537437439,3.0,1.0
3661,1,0.7087197303771973,0.0,0.0
3663,1,0.650337278842926,0.0,0.0
3667,0,0.4861775040626526,1.0,1.0
3678,0,0.4637799263000488,9.0,1.0
3679,0,0.4974116683006286,4.0,0.0
3680,1,0.7360788583755493,0.0,0.0
3681,1,0.5066956281661987,5.0,2.0
3686,1,0.6860043406486511,0.0,0.0
3688,1,0.562903881072998,1.0,1.0
3689,0,0.4353380799293518,6.0,0.0
3692,0,0.4276474416255951,0.0,0.0
3694,1,0.5650776624679565,3.0,1.0
3697,1,0.6511455774307251,5.0,1.0
3699,1,0.546564519405365,1.0,1.0
3706,1,0.8611316084861755,0.0,0.0
3711,0,0.4119656682014465,1.0,0.0
3717,0,0.4997013211250305,0.0,0.0
3720,1,0.5588151812553406,2.0,0.0
3726,0,0.4512060582637787,0.0,0.0
3730,1,0.5915530920028687,2.0,0.0
3733,1,0.5498508214950562,0.0,2.0
3735,1,0.7032555937767029,1.0,0.0
3742,1,0.5786863565444946,0.0,0.0
3747,1,0.582525372505188,2.0,0.0
3748,1,0.7134997248649597,2.0,0.0
3754,1,0.5514447093009949,0.0,0.0
3759,1,0.7823534607887268,2.0,1.0
