,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
270,0.4923217806748687,-1.3251793056356325,0.9914091635784166,-0.2889534438927101,0.42990030963542264,-0.5587043990474474,-0.4109334346833467,-0.13294736757499986,-0.31377073812966,-0.121485957113171,-0.36289746748898066,0.6824212926973684,0.026438779905504223,0.4033587940316462,-0.17979781940752582,-0.3994251435996309,0.03605836393391823,-0.12610808540243804
2243,0.5953669682971373,0.6120768433733159,0.030504188479160848,0.04149855666499112,-0.29209970983260913,-0.2740275589338453,0.31121396952455643,-0.051533052473744845,-0.06290422495721587,-0.18417947120988482,-0.04566338871619986,0.34573122262892714,0.03292639022951819,-0.08428850860919623,-0.03326437244259559,0.2730328472620712,0.04335605568826246,0.003086327957797096
2543,0.8282951904985663,0.4642646464091487,0.2500467733192341,-0.14174986387256314,0.597627211332152,0.18805901103110742,-0.36877540155875516,-0.17046011747150974,0.031034165631227156,0.0872971510063236,-0.0022293208139092984,0.01352846243237715,0.008089207856956155,-0.0003757667011945276,0.014891440422352875,-0.044699737831694654,-0.21823889409692987,0.05261072035784659
1633,0.6895387776597536,-0.18371063166217338,-0.32563306621221055,-0.5118339061841404,-0.7153682434105025,-0.14483595355166087,0.38456938927998796,0.09592289811668145,0.294641607370917,-0.1837290492754957,-0.6357205402230393,0.03216213058994024,0.23595865316867112,-0.5411296030974887,0.12099683675526188,-0.4276039914151597,-0.08305619380321547,0.03074837877432187
2512,0.8237526458136771,0.471811247780033,0.26124135228844786,-0.21168941617761824,0.7753948573971274,0.2568020312028131,-0.4621960124016937,-0.04331579820375095,0.00024916735000569994,0.15943053258123374,-0.003149457334813717,0.22698264249257183,0.05658752992683821,-0.02889015296346897,-0.21371080598942166,0.1252075868771749,-0.1948950524319713,0.04510981017248279
2215,-0.7404207870543289,0.6221886990075417,-0.17700510257792468,-0.0361057331602119,-0.11016847718030423,-0.17578937813927822,0.06951581172513284,-0.04555184462835106,-0.015719765298473343,-0.02680471302888664,0.03062598677927616,-0.15114126539408643,-0.05686452982981107,-0.0009951709837798157,-0.22162765565646175,-0.1073926736822882,-0.3772772572967209,0.1077098562383952
1828,-0.6234608018880963,0.6436244390449322,-0.19075173496078343,-0.08656342028277715,0.02755856188653178,-0.09760877260204377,0.05740115893542036,0.360262564595438,-0.037261923049584256,0.34052879166604677,0.09430611643512643,0.17287614421347278,0.04974900238789747,-0.1607800755525264,-0.0719046034820923,0.0780573926347071,0.18284018541098915,0.09228335878957135
3033,-0.6581494112935121,0.07044082058052993,-0.535839413460509,-0.6637033752232174,-0.5739313561330014,-0.08824095623443688,0.0395767582039226,0.3281813320972723,-0.14254217926769064,0.09977386034244788,0.06590505546061028,-0.015310260241768982,-0.07848755980340517,0.039323842552824756,0.0826861439232922,0.27744217122646925,0.15155451424699656,-0.12536970318393156
1071,0.8228136063050746,0.47666383098733345,0.25372987986542356,-0.19242074491331995,0.7097772618230347,0.23078494744227826,-0.44852511398331324,-0.04596637238040505,0.0011880325415792353,0.131563535407196,-0.0041931848335243676,0.15550110918378585,0.03809117691560966,-0.027002248345725743,-0.10919747662050108,0.09232444213923337,-0.04361653056800818,-0.04587772803087059
985,-0.7086806497781031,0.5640305024529079,-0.19936884081194448,0.11276755448635573,-0.3183013992109056,-0.18718867923433133,0.4232738577437218,-0.09571232433089802,0.017979103959853557,0.10846870601755877,0.04797313755902409,-0.007103419230803233,-0.009666779367140572,-0.08325030247573441,0.631605430372684,-0.06634832185194821,0.001175878564112427,0.19072990272314536
