V.SUM.TOTAL,P.SUM.TOTAL,PAÍS,ETNIA.BN,EDAD,GENERO_BIN_0,GENERO_BIN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_2,INTERSECT,idx_original
0.0,1.0,1,0.0,17.0,1,0,1,0,0,40
6.0,2.0,1,0.0,16.0,0,1,1,0,1,2339
1.0,0.0,1,0.0,16.0,0,1,1,0,0,837
2.0,0.0,2,1.0,14.0,1,0,1,0,0,44
0.0,0.0,1,0.0,17.0,0,1,1,0,0,724
1.0,0.0,1,0.0,14.0,0,1,1,0,0,2453
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1891
0.0,0.0,1,0.0,15.0,0,1,1,0,0,393
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3249
3.0,0.0,2,1.0,15.0,1,0,1,0,0,2768
0.0,1.0,1,0.0,17.0,1,0,1,0,0,1992
1.0,0.0,1,0.0,16.0,1,0,1,0,0,2386
0.0,0.0,1,0.0,17.0,1,0,1,0,0,531
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2092
3.0,0.0,2,1.0,17.0,1,0,1,0,0,1338
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3057
2.0,0.0,1,0.0,16.0,1,0,1,0,0,1321
1.0,0.0,1,1.0,15.0,1,0,1,0,0,1195
3.0,1.0,1,0.0,14.0,0,1,1,0,1,1382
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1639
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1870
1.0,0.0,1,0.0,16.0,1,0,1,0,0,3420
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3227
0.0,0.0,1,0.0,14.0,1,0,0,1,0,911
1.0,0.0,1,0.0,14.0,0,1,0,1,0,3756
0.0,0.0,1,0.0,14.0,1,0,1,0,0,902
2.0,0.0,2,1.0,16.0,1,0,1,0,0,1847
0.0,0.0,2,1.0,16.0,0,1,1,0,0,3377
5.0,0.0,2,1.0,15.0,0,1,1,0,0,1638
1.0,1.0,1,0.0,15.0,0,1,1,0,1,371
0.0,0.0,2,1.0,15.0,1,0,1,0,0,2226
4.0,0.0,1,0.0,17.0,1,0,0,1,0,714
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1284
3.0,1.0,1,0.0,17.0,1,0,1,0,1,2538
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1393
0.0,1.0,1,0.0,17.0,0,1,1,0,0,1363
0.0,0.0,2,1.0,16.0,1,0,1,0,0,3370
1.0,0.0,1,1.0,14.0,0,1,1,0,0,2701
7.0,0.0,1,0.0,17.0,0,1,1,0,0,1725
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1912
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2757
0.0,0.0,1,0.0,17.0,1,0,0,1,0,2319
1.0,0.0,1,0.0,15.0,1,0,0,1,0,213
1.0,0.0,1,0.0,17.0,0,1,0,1,0,2395
5.0,1.0,1,0.0,14.0,0,1,1,0,1,1863
0.0,0.0,1,0.0,16.0,0,1,0,1,0,2573
1.0,0.0,1,0.0,14.0,1,0,1,0,0,857
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2717
1.0,0.0,1,0.0,15.0,0,1,1,0,0,1906
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1663
0.0,0.0,2,0.0,14.0,1,0,1,0,0,3671
2.0,1.0,2,1.0,15.0,0,1,1,0,1,2340
5.0,1.0,1,0.0,14.0,1,0,1,0,1,2300
0.0,0.0,2,1.0,14.0,0,1,1,0,0,3015
1.0,0.0,1,0.0,14.0,1,0,1,0,0,1874
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2808
0.0,0.0,1,0.0,17.0,0,1,1,0,0,3403
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1444
1.0,0.0,1,1.0,16.0,0,1,1,0,0,2910
0.0,0.0,1,0.0,16.0,1,0,1,0,0,812
7.0,1.0,1,0.0,16.0,0,1,0,1,1,1641
0.0,0.0,2,1.0,14.0,1,0,1,0,0,359
3.0,1.0,2,1.0,16.0,1,0,1,0,1,2961
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2537
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3599
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2456
0.0,0.0,1,1.0,16.0,0,1,1,0,0,3445
0.0,0.0,1,1.0,14.0,1,0,1,0,0,67
15.0,0.0,1,0.0,15.0,0,1,0,1,0,2032
1.0,0.0,1,1.0,15.0,0,1,1,0,0,2917
0.0,1.0,1,0.0,16.0,1,0,1,0,0,1096
0.0,0.0,1,0.0,14.0,0,1,1,0,0,915
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1217
1.0,0.0,1,0.0,16.0,1,0,1,0,0,2706
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3324
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1362
2.0,1.0,1,0.0,17.0,0,1,1,0,1,626
0.0,0.0,2,1.0,14.0,0,1,1,0,0,1649
3.0,3.0,1,0.0,16.0,0,1,1,0,1,1576
0.0,0.0,1,0.0,16.0,0,1,1,0,0,680
0.0,1.0,1,0.0,15.0,1,0,1,0,0,1750
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1984
0.0,0.0,1,0.0,14.0,1,0,1,0,0,888
0.0,0.0,1,0.0,16.0,1,0,1,0,0,599
4.0,0.0,1,1.0,17.0,1,0,1,0,0,1978
2.0,0.0,1,0.0,14.0,1,0,1,0,0,465
1.0,0.0,1,0.0,15.0,0,1,1,0,0,3001
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1573
2.0,0.0,1,0.0,17.0,0,1,0,1,0,3461
0.0,0.0,2,1.0,16.0,1,0,1,0,0,3023
4.0,0.0,1,0.0,14.0,1,0,1,0,0,3080
3.0,1.0,1,0.0,15.0,0,1,1,0,1,2912
6.0,0.0,1,1.0,15.0,0,1,1,0,0,1191
6.0,4.0,1,1.0,15.0,0,1,0,1,1,694
2.0,0.0,1,0.0,16.0,1,0,1,0,0,319
3.0,2.0,1,0.0,17.0,1,0,1,0,1,3465
0.0,0.0,2,1.0,14.0,0,1,1,0,0,2750
6.0,2.0,1,1.0,17.0,0,1,1,0,1,2531
0.0,0.0,1,0.0,16.0,0,1,1,0,0,0
3.0,0.0,1,0.0,17.0,0,1,0,1,0,794
1.0,0.0,1,0.0,17.0,1,0,1,0,0,3421
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2853
1.0,2.0,1,0.0,15.0,1,0,1,0,1,466
3.0,0.0,1,0.0,15.0,0,1,1,0,0,2043
1.0,0.0,1,0.0,17.0,0,1,1,0,0,3260
2.0,1.0,1,0.0,16.0,1,0,1,0,1,617
0.0,1.0,1,0.0,16.0,0,1,1,0,0,2614
6.0,1.0,1,0.0,16.0,1,0,1,0,1,616
0.0,0.0,1,0.0,15.0,0,1,0,1,0,3147
3.0,0.0,2,0.0,16.0,1,0,0,1,0,141
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2174
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3014
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2556
0.0,1.0,1,0.0,16.0,0,1,1,0,0,3109
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3589
1.0,2.0,1,0.0,15.0,1,0,1,0,1,3250
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1415
2.0,3.0,1,0.0,16.0,1,0,1,0,1,1987
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2592
0.0,0.0,1,0.0,17.0,1,0,1,0,0,705
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3566
0.0,2.0,1,1.0,15.0,0,1,1,0,0,1134
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2017
4.0,1.0,1,0.0,14.0,0,1,0,1,1,510
8.0,2.0,2,1.0,17.0,0,1,1,0,1,2845
3.0,4.0,2,1.0,17.0,1,0,1,0,1,1343
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2546
0.0,0.0,1,0.0,17.0,0,1,1,0,0,3520
7.0,1.0,1,0.0,15.0,0,1,1,0,1,3218
0.0,0.0,1,0.0,14.0,0,1,1,0,0,879
0.0,4.0,1,0.0,17.0,1,0,1,0,0,1722
0.0,0.0,1,1.0,16.0,0,1,1,0,0,1723
0.0,0.0,1,0.0,16.0,1,0,1,0,0,409
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2141
0.0,0.0,1,0.0,14.0,1,0,1,0,0,900
2.0,0.0,2,1.0,16.0,0,1,1,0,0,817
0.0,0.0,1,0.0,15.0,1,0,1,0,0,859
0.0,0.0,1,0.0,16.0,1,0,1,0,0,546
1.0,1.0,1,0.0,16.0,0,1,1,0,1,2366
1.0,0.0,1,0.0,16.0,0,1,1,0,0,1478
3.0,0.0,1,0.0,16.0,0,1,0,1,0,485
2.0,0.0,1,0.0,17.0,1,0,1,0,0,3264
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1828
2.0,1.0,1,0.0,17.0,0,1,1,0,1,774
0.0,0.0,1,0.0,17.0,1,0,1,0,0,532
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1118
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1880
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2974
0.0,0.0,1,0.0,16.0,1,0,1,0,0,813
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2527
2.0,2.0,1,0.0,16.0,0,1,0,1,1,759
0.0,0.0,1,0.0,17.0,1,0,1,0,0,257
4.0,0.0,1,0.0,16.0,0,1,1,0,0,2165
2.0,0.0,1,0.0,14.0,0,1,0,1,0,3170
0.0,0.0,1,0.0,16.0,0,1,1,0,0,223
0.0,0.0,1,0.0,16.0,0,1,1,0,0,421
0.0,0.0,1,0.0,15.0,0,1,1,0,0,326
1.0,0.0,1,0.0,14.0,1,0,1,0,0,920
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3453
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3200
4.0,1.0,1,1.0,16.0,1,0,1,0,1,2970
0.0,0.0,2,0.0,16.0,1,0,1,0,0,3659
4.0,0.0,1,0.0,14.0,0,1,1,0,0,881
2.0,2.0,2,0.0,16.0,1,0,1,0,1,1884
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2417
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1988
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1867
0.0,0.0,1,1.0,15.0,0,1,1,0,0,3191
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1315
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1361
0.0,0.0,1,0.0,17.0,0,1,1,0,0,795
1.0,0.0,2,1.0,16.0,1,0,1,0,0,3528
2.0,0.0,2,0.0,17.0,0,1,0,1,0,2684
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2443
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3573
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2530
0.0,0.0,1,0.0,16.0,1,0,1,0,0,551
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1459
1.0,0.0,1,1.0,15.0,1,0,1,0,0,2778
0.0,0.0,1,0.0,14.0,1,0,1,0,0,991
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1754
0.0,1.0,1,0.0,14.0,0,1,1,0,0,3581
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1758
7.0,1.0,1,0.0,17.0,0,1,1,0,1,1846
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1095
2.0,0.0,1,0.0,17.0,0,1,0,1,0,2934
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3630
0.0,0.0,1,1.0,17.0,1,0,1,0,0,200
14.0,2.0,1,1.0,15.0,0,1,1,0,1,1300
0.0,1.0,2,0.0,16.0,1,0,1,0,0,2866
2.0,1.0,1,0.0,15.0,1,0,1,0,1,3526
3.0,2.0,1,1.0,16.0,0,1,1,0,1,3674
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1237
0.0,0.0,1,0.0,16.0,1,0,1,0,0,597
0.0,0.0,1,0.0,17.0,1,0,1,0,0,575
2.0,0.0,1,0.0,15.0,1,0,1,0,0,3165
2.0,0.0,1,0.0,16.0,0,1,0,1,0,318
6.0,0.0,1,0.0,14.0,0,1,1,0,0,3556
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2568
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1243
1.0,0.0,1,1.0,17.0,0,1,1,0,0,3208
1.0,0.0,1,0.0,16.0,0,1,1,0,0,542
3.0,0.0,1,0.0,15.0,0,1,1,0,0,1220
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1072
3.0,0.0,1,0.0,15.0,0,1,1,0,0,1170
0.0,0.0,1,1.0,15.0,1,0,1,0,0,2652
3.0,0.0,1,0.0,14.0,1,0,1,0,0,2056
7.0,0.0,1,0.0,15.0,0,1,0,1,0,3629
0.0,0.0,1,0.0,17.0,1,0,1,0,0,717
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2050
0.0,0.0,2,0.0,14.0,1,0,1,0,0,2343
1.0,1.0,1,0.0,17.0,1,0,1,0,1,1024
0.0,0.0,1,0.0,16.0,1,0,1,0,0,576
3.0,1.0,1,0.0,15.0,0,1,1,0,1,286
2.0,0.0,1,1.0,16.0,0,1,1,0,0,2871
7.0,1.0,1,0.0,17.0,0,1,1,0,1,646
2.0,0.0,1,0.0,15.0,0,1,0,1,0,751
1.0,0.0,1,0.0,14.0,0,1,0,1,0,1820
0.0,0.0,1,0.0,17.0,1,0,1,0,0,782
5.0,4.0,1,0.0,16.0,0,1,1,0,1,3535
3.0,0.0,1,1.0,15.0,1,0,1,0,0,446
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1949
1.0,1.0,1,0.0,17.0,1,0,1,0,1,3440
3.0,0.0,2,1.0,14.0,0,1,1,0,0,1842
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1726
2.0,0.0,1,0.0,17.0,0,1,0,1,0,3070
0.0,0.0,1,0.0,15.0,0,1,0,1,0,441
3.0,0.0,1,0.0,16.0,1,0,1,0,0,2876
0.0,0.0,2,1.0,16.0,1,0,1,0,0,142
8.0,11.0,1,1.0,15.0,0,1,1,0,1,291
2.0,0.0,1,0.0,17.0,1,0,1,0,0,943
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1778
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2883
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1792
0.0,0.0,1,0.0,16.0,1,0,1,0,0,699
3.0,0.0,1,1.0,16.0,0,1,0,1,0,2473
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2288
2.0,0.0,1,0.0,14.0,0,1,1,0,0,63
4.0,0.0,1,0.0,15.0,0,1,1,0,0,1688
12.0,13.0,2,0.0,15.0,1,0,1,0,1,2903
0.0,0.0,2,1.0,14.0,1,0,1,0,0,2175
0.0,0.0,1,1.0,16.0,1,0,1,0,0,1226
2.0,0.0,1,1.0,17.0,0,1,1,0,0,1956
1.0,0.0,1,0.0,15.0,0,1,0,1,0,3154
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1569
1.0,1.0,1,0.0,15.0,0,1,0,1,1,1998
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2659
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2488
1.0,2.0,1,1.0,15.0,0,1,0,1,1,3336
1.0,0.0,1,0.0,14.0,1,0,0,1,0,356
0.0,0.0,1,0.0,16.0,0,1,1,0,0,549
0.0,2.0,1,0.0,15.0,1,0,1,0,0,3073
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3595
1.0,0.0,1,1.0,17.0,0,1,1,0,0,1961
1.0,0.0,1,0.0,16.0,0,1,0,1,0,1621
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1328
6.0,0.0,1,0.0,16.0,0,1,1,0,0,1502
2.0,0.0,1,0.0,15.0,1,0,1,0,0,3054
13.0,21.0,1,0.0,14.0,1,0,1,0,1,1644
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3764
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1468
1.0,0.0,1,0.0,15.0,1,0,1,0,0,1703
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3329
1.0,2.0,1,0.0,16.0,1,0,1,0,1,3748
1.0,0.0,1,0.0,16.0,1,0,1,0,0,3492
5.0,3.0,2,1.0,15.0,1,0,1,0,1,440
3.0,0.0,1,0.0,15.0,0,1,0,1,0,2006
2.0,0.0,1,0.0,17.0,0,1,0,1,0,2588
1.0,0.0,1,0.0,14.0,1,0,1,0,0,2304
2.0,0.0,1,0.0,16.0,0,1,1,0,0,3367
8.0,0.0,1,0.0,15.0,0,1,1,0,0,3045
0.0,1.0,1,0.0,15.0,1,0,1,0,0,2895
9.0,0.0,1,0.0,16.0,0,1,1,0,0,1339
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3758
3.0,2.0,2,1.0,17.0,1,0,1,0,1,1344
2.0,1.0,1,0.0,17.0,1,0,1,0,1,1545
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2992
0.0,0.0,1,1.0,16.0,1,0,1,0,0,1537
3.0,0.0,1,0.0,15.0,0,1,1,0,0,2487
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2194
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2350
0.0,0.0,1,0.0,16.0,0,1,1,0,0,731
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2034
0.0,2.0,1,1.0,14.0,0,1,1,0,0,2257
2.0,1.0,1,1.0,14.0,0,1,1,0,1,2178
0.0,0.0,1,0.0,17.0,1,0,1,0,0,144
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2587
1.0,0.0,1,0.0,16.0,0,1,1,0,0,1779
4.0,1.0,2,1.0,16.0,0,1,1,0,1,1342
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1592
8.0,0.0,1,0.0,16.0,0,1,0,1,0,806
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1901
0.0,0.0,2,0.0,16.0,1,0,1,0,0,390
1.0,0.0,1,0.0,15.0,0,1,1,0,0,914
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2506
1.0,0.0,1,0.0,17.0,1,0,1,0,0,1554
1.0,0.0,1,1.0,16.0,1,0,1,0,0,1759
0.0,0.0,1,0.0,15.0,0,1,1,0,0,834
0.0,0.0,1,0.0,15.0,0,1,1,0,0,880
3.0,0.0,1,0.0,17.0,0,1,0,1,0,2563
0.0,0.0,1,1.0,14.0,1,0,1,0,0,163
3.0,1.0,1,0.0,15.0,1,0,0,1,1,3189
0.0,0.0,1,0.0,14.0,0,1,1,0,0,336
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1866
1.0,1.0,1,1.0,16.0,1,0,1,0,1,134
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2128
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2445
11.0,1.0,1,0.0,14.0,0,1,1,0,1,362
2.0,0.0,1,1.0,15.0,0,1,1,0,0,90
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1378
4.0,0.0,1,1.0,14.0,0,1,1,0,0,95
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2280
7.0,0.0,1,0.0,14.0,1,0,1,0,0,2059
4.0,5.0,1,0.0,14.0,0,1,1,0,1,2889
3.0,2.0,1,0.0,16.0,1,0,1,0,1,2576
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1596
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1173
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1056
6.0,1.0,1,0.0,17.0,1,0,0,1,1,3267
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2543
0.0,0.0,2,1.0,16.0,1,0,1,0,0,3018
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1996
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1900
3.0,0.0,1,0.0,17.0,0,1,1,0,0,1101
3.0,1.0,1,1.0,15.0,0,1,0,1,1,108
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2855
0.0,0.0,1,1.0,15.0,1,0,1,0,0,1528
0.0,0.0,1,1.0,17.0,0,1,1,0,0,1969
0.0,0.0,2,1.0,17.0,1,0,0,1,0,1802
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2176
1.0,0.0,1,0.0,15.0,0,1,1,0,0,1193
0.0,0.0,2,1.0,16.0,1,0,1,0,0,1701
2.0,0.0,1,0.0,15.0,1,0,1,0,0,1705
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1711
2.0,3.0,2,1.0,15.0,1,0,1,0,1,1408
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1142
2.0,0.0,1,0.0,17.0,0,1,1,0,0,1968
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2540
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2738
11.0,2.0,1,0.0,15.0,0,1,1,0,1,459
6.0,3.0,1,0.0,16.0,0,1,1,0,1,3418
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1403
0.0,0.0,1,0.0,14.0,1,0,1,0,0,966
1.0,1.0,1,0.0,15.0,1,0,1,0,1,1158
4.0,0.0,1,0.0,15.0,0,1,1,0,0,2342
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2807
4.0,0.0,1,1.0,16.0,0,1,0,1,0,3339
0.0,0.0,1,0.0,16.0,1,0,1,0,0,301
2.0,1.0,1,0.0,14.0,0,1,1,0,1,3097
2.0,0.0,1,0.0,17.0,1,0,1,0,0,715
0.0,1.0,1,0.0,14.0,0,1,1,0,0,2827
1.0,2.0,1,0.0,16.0,1,0,1,0,1,1225
4.0,0.0,1,1.0,14.0,0,1,1,0,0,3148
1.0,0.0,1,0.0,15.0,1,0,1,0,0,66
0.0,0.0,1,1.0,17.0,0,1,1,0,0,802
1.0,0.0,1,0.0,15.0,0,1,1,0,0,548
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1454
7.0,4.0,1,0.0,14.0,0,1,1,0,1,2183
1.0,0.0,1,0.0,15.0,1,0,0,1,0,2991
3.0,0.0,1,0.0,14.0,0,1,1,0,0,3006
0.0,0.0,2,1.0,16.0,0,1,0,1,0,2840
1.0,0.0,1,0.0,15.0,0,1,0,1,0,2202
2.0,0.0,1,0.0,15.0,0,1,1,0,0,1125
3.0,0.0,1,0.0,16.0,1,0,1,0,0,558
0.0,0.0,1,0.0,14.0,1,0,1,0,0,502
0.0,0.0,2,0.0,16.0,1,0,1,0,0,2080
2.0,0.0,1,0.0,15.0,1,0,1,0,0,2381
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1744
2.0,1.0,1,0.0,16.0,0,1,1,0,1,1474
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2301
1.0,0.0,1,0.0,16.0,1,0,1,0,0,1590
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2730
1.0,0.0,1,0.0,15.0,0,1,1,0,0,1312
1.0,0.0,1,0.0,17.0,1,0,1,0,0,412
0.0,0.0,1,0.0,14.0,0,1,1,0,0,985
0.0,0.0,1,0.0,14.0,0,1,0,1,0,2409
1.0,0.0,1,0.0,17.0,0,1,1,0,0,2639
0.0,0.0,1,1.0,15.0,0,1,1,0,0,3568
1.0,0.0,1,0.0,16.0,1,0,1,0,0,666
2.0,0.0,1,0.0,16.0,0,1,1,0,0,2966
5.0,0.0,1,0.0,14.0,1,0,1,0,0,3034
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2277
4.0,1.0,1,0.0,16.0,0,1,1,0,1,247
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1491
2.0,1.0,1,0.0,15.0,0,1,1,0,1,3212
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1388
9.0,1.0,1,0.0,15.0,1,0,0,1,1,2222
7.0,2.0,1,0.0,15.0,0,1,1,0,1,3183
1.0,2.0,1,0.0,16.0,0,1,1,0,1,1490
3.0,2.0,1,0.0,16.0,1,0,1,0,1,3391
5.0,0.0,1,0.0,16.0,0,1,1,0,0,1542
0.0,1.0,2,1.0,14.0,1,0,1,0,0,926
2.0,0.0,1,0.0,15.0,1,0,1,0,0,2822
0.0,0.0,1,0.0,14.0,1,0,1,0,0,953
4.0,1.0,1,0.0,15.0,1,0,0,1,1,1228
2.0,0.0,2,1.0,16.0,0,1,1,0,0,3517
0.0,3.0,1,0.0,17.0,1,0,1,0,0,2806
0.0,0.0,1,0.0,14.0,1,0,1,0,0,231
1.0,1.0,1,0.0,16.0,0,1,0,1,1,631
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2054
0.0,1.0,1,0.0,15.0,0,1,1,0,0,3007
2.0,0.0,1,0.0,15.0,1,0,1,0,0,2870
8.0,0.0,1,1.0,16.0,0,1,0,1,0,1859
4.0,1.0,1,0.0,14.0,1,0,1,0,1,2824
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3182
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1588
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2727
0.0,0.0,1,0.0,17.0,1,0,1,0,0,3456
1.0,0.0,1,0.0,17.0,0,1,1,0,0,268
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3728
0.0,2.0,1,0.0,14.0,1,0,1,0,0,3747
15.0,3.0,1,0.0,14.0,0,1,1,0,1,869
0.0,0.0,1,0.0,15.0,1,0,1,0,0,776
0.0,0.0,1,0.0,15.0,1,0,1,0,0,938
0.0,0.0,1,1.0,17.0,1,0,1,0,0,687
0.0,0.0,1,0.0,17.0,1,0,1,0,0,112
0.0,1.0,1,1.0,14.0,0,1,1,0,0,1446
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2680
0.0,0.0,1,0.0,14.0,1,0,1,0,0,52
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2100
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2371
1.0,0.0,1,0.0,17.0,1,0,1,0,0,3315
0.0,0.0,2,0.0,14.0,0,1,1,0,0,3765
2.0,0.0,1,1.0,15.0,0,1,1,0,0,1198
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2504
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3692
1.0,2.0,1,0.0,16.0,1,0,1,0,1,2397
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1908
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1862
3.0,0.0,1,0.0,14.0,0,1,1,0,0,2782
1.0,1.0,1,0.0,16.0,0,1,1,0,1,2628
1.0,0.0,1,0.0,17.0,0,1,1,0,0,1955
3.0,1.0,1,0.0,16.0,0,1,1,0,1,217
4.0,3.0,2,1.0,16.0,1,0,1,0,1,1291
12.0,1.0,1,0.0,15.0,0,1,1,0,1,3555
0.0,0.0,1,0.0,15.0,0,1,0,1,0,3499
4.0,3.0,1,0.0,17.0,0,1,1,0,1,2303
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2384
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1078
4.0,4.0,1,0.0,16.0,0,1,1,0,1,605
1.0,0.0,1,0.0,14.0,1,0,1,0,0,2309
4.0,1.0,1,0.0,14.0,0,1,1,0,1,2660
0.0,0.0,1,0.0,14.0,0,1,1,0,0,226
4.0,4.0,1,0.0,16.0,0,1,1,0,1,1575
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2586
4.0,0.0,1,0.0,15.0,1,0,0,1,0,3525
0.0,3.0,2,1.0,15.0,1,0,1,0,0,1327
1.0,0.0,1,0.0,16.0,1,0,1,0,0,1571
1.0,1.0,1,0.0,17.0,0,1,1,0,1,2516
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3205
4.0,2.0,1,0.0,14.0,1,0,1,0,1,1425
