outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component,domain
victimization,PC22,22,AUTOEFIC.VAR,0.0910426126202239,0.0910426126202239,0.0076500149025889,0.7650014902588947,99.07216394920869,Self-efficacy
victimization,PC22,22,AUTOEFIC.MEAN,0.0868067618797633,0.0868067618797633,0.0076500149025889,0.7650014902588947,99.07216394920869,Self-efficacy
victimization,PC22,22,IMPULS.VAR,-0.0302258707720501,0.0302258707720501,0.0076500149025889,0.7650014902588947,99.07216394920869,Impulsivity
victimization,PC22,22,APOYO.MEDIAN,-0.0287203631904279,0.0287203631904279,0.0076500149025889,0.7650014902588947,99.07216394920869,Social support
victimization,PC22,22,CONVIVEN.4,0.0260378072955662,0.0260378072955662,0.0076500149025889,0.7650014902588947,99.07216394920869,Household composition
victimization,PC22,22,IMPULS.MEDIAN,0.0190127104595701,0.0190127104595701,0.0076500149025889,0.7650014902588947,99.07216394920869,Impulsivity
victimization,PC22,22,MORAL.MEAN,0.0152429715917356,0.0152429715917356,0.0076500149025889,0.7650014902588947,99.07216394920869,Moral domain
victimization,PC22,22,APOYO.VAR,-0.0097197258280502,0.0097197258280502,0.0076500149025889,0.7650014902588947,99.07216394920869,Social support
victimization,PC23,23,MORAL.VAR,0.0952190440115633,0.0952190440115633,0.0066307120527032,0.6630712052703297,99.735235154479,Moral domain
victimization,PC23,23,MORAL.MEAN,0.0820602266605429,0.0820602266605429,0.0066307120527032,0.6630712052703297,99.735235154479,Moral domain
victimization,PC23,23,AUTOEFIC.VAR,-0.0180371120192937,0.0180371120192937,0.0066307120527032,0.6630712052703297,99.735235154479,Self-efficacy
victimization,PC23,23,IMPULS.VAR,-0.0133145669708154,0.0133145669708154,0.0066307120527032,0.6630712052703297,99.735235154479,Impulsivity
victimization,PC23,23,CONVIVEN.4,0.0114683128055244,0.0114683128055244,0.0066307120527032,0.6630712052703297,99.735235154479,Household composition
victimization,PC23,23,APOYO.MEDIAN,-0.0104604678722177,0.0104604678722177,0.0066307120527032,0.6630712052703297,99.735235154479,Social support
victimization,PC23,23,IMPULS.MEDIAN,0.0089528070428896,0.0089528070428896,0.0066307120527032,0.6630712052703297,99.735235154479,Impulsivity
victimization,PC23,23,AUTOEFIC.MEAN,-0.0058014092295042,0.0058014092295042,0.0066307120527032,0.6630712052703297,99.735235154479,Self-efficacy
victimization,PC24,24,APOYO.MEAN,0.0529703649665226,0.0529703649665226,0.0015876609493856,0.1587660949385606,99.89400124941756,Social support
victimization,PC24,24,APOYO.MEDIAN,-0.0305199553115563,0.0305199553115563,0.0015876609493856,0.1587660949385606,99.89400124941756,Social support
victimization,PC24,24,APOYO.VAR,0.0146463007449573,0.0146463007449573,0.0015876609493856,0.1587660949385606,99.89400124941756,Social support
victimization,PC24,24,AUTOEFIC.MEAN,-0.0046658929416133,0.0046658929416133,0.0015876609493856,0.1587660949385606,99.89400124941756,Self-efficacy
victimization,PC24,24,AUTOEFIC.VAR,-0.0029485098315604,0.0029485098315604,0.0015876609493856,0.1587660949385606,99.89400124941756,Self-efficacy
victimization,PC24,24,MORAL.MEAN,-0.0028867247559988,0.0028867247559988,0.0015876609493856,0.1587660949385606,99.89400124941756,Moral domain
victimization,PC24,24,MORAL.VAR,-0.002420813281414,0.002420813281414,0.0015876609493856,0.1587660949385606,99.89400124941756,Moral domain
victimization,PC24,24,IMPULS.MEDIAN,0.0015737716720263,0.0015737716720263,0.0015876609493856,0.1587660949385606,99.89400124941756,Impulsivity
victimization,PC25,25,IMPULS.MEAN,0.0440966882053113,0.0440966882053113,0.0010599875058243,0.1059987505824383,100.0,Impulsivity
victimization,PC25,25,IMPULS.MEDIAN,-0.0266050477586669,0.0266050477586669,0.0010599875058243,0.1059987505824383,100.0,Impulsivity
